transaction_id,order_id,utr,ground_truth_status,ground_truth_match_id,ground_truth_exception_type,ground_truth_expected_amount,ground_truth_actual_credit,ground_truth_variance,ground_truth_root_cause
TXN_RZP_100178,ORD_INV_200178,UTR_HDFC_800178,MATCHED,UTR_HDFC_800178,NONE,22876.32,22876.32,0.0,MATCHED
TXN_RZP_100179,ORD_INV_200179,UTR_HDFC_800179,MATCHED,UTR_HDFC_800179,NONE,30125.51,30125.51,0.0,MATCHED
TXN_RZP_100180,ORD_INV_200180,UTR_HDFC_800180,MATCHED,UTR_HDFC_800180,NONE,16340.62,16340.62,0.0,MATCHED
TXN_RZP_100181,ORD_INV_200181,UTR_HDFC_800181,MATCHED,UTR_HDFC_800181,NONE,21957.52,21957.52,0.0,MATCHED
TXN_RZP_100182,ORD_INV_200182,UTR_HDFC_800182,MATCHED,UTR_HDFC_800182,NONE,3786.83,3786.83,0.0,MATCHED
TXN_RZP_100183,ORD_INV_200183,UTR_HDFC_800183,MATCHED,UTR_HDFC_800183,NONE,40083.92,40083.92,0.0,MATCHED
TXN_RZP_100184,ORD_INV_200184,UTR_HDFC_800184,MATCHED,UTR_HDFC_800184,NONE,14499.07,14499.07,0.0,MATCHED
TXN_RZP_100185,ORD_INV_200185,UTR_HDFC_800185,EXCEPTION,UNRESOLVED,MISSING_BANK_CREDIT,32717.24,0.0,32717.24,Bank Statement Record Omitted from Ingestion
TXN_RZP_100186,ORD_INV_200186,UTR_HDFC_800186,MATCHED,UTR_HDFC_800186,NONE,27864.73,27864.73,0.0,MATCHED
TXN_RZP_100187,ORD_INV_200187,UTR_HDFC_800187,MATCHED,UTR_HDFC_800187,NONE,38875.24,38875.24,0.0,MATCHED
TXN_RZP_100188,ORD_INV_200188,UTR_HDFC_800188,MATCHED,UTR_HDFC_800188,NONE,1857.18,1857.18,0.0,MATCHED
TXN_RZP_100189,ORD_INV_200189,UTR_HDFC_800189,MATCHED,UTR_HDFC_800189,NONE,21865.85,21865.85,0.0,MATCHED
TXN_RZP_100190,ORD_INV_200190,UTR_HDFC_800190,MATCHED,UTR_HDFC_800190,NONE,17962.28,17962.28,0.0,MATCHED
TXN_RZP_100191,ORD_INV_200191,UTR_HDFC_800191,MATCHED,UTR_HDFC_800191,NONE,33001.69,33001.69,0.0,MATCHED
TXN_RZP_100192,ORD_INV_200192,UTR_HDFC_800192,MATCHED,UTR_HDFC_800192,NONE,30972.51,30972.51,0.0,MATCHED
TXN_RZP_100193,ORD_INV_200193,UTR_HDFC_800193,MATCHED,UTR_HDFC_800193,NONE,36857.94,36857.94,0.0,MATCHED
TXN_RZP_100194,ORD_INV_200194,UTR_HDFC_800194,MATCHED,UTR_HDFC_800194,NONE,7962.68,7962.68,0.0,MATCHED
TXN_RZP_100195,ORD_INV_200195,UTR_HDFC_800195,MATCHED,UTR_HDFC_800195,NONE,41678.76,41678.76,0.0,MATCHED
TXN_RZP_100196,ORD_INV_200196,UTR_HDFC_800196,MATCHED,UTR_HDFC_800196,NONE,38637.56,38637.56,0.0,Multi-item Settlement Batch Mapping
TXN_RZP_100197,ORD_INV_200197,UTR_HDFC_800197,MATCHED,UTR_HDFC_800197,NONE,4882.0,4882.0,0.0,Identical Amount Disambiguation
TXN_RZP_100198,ORD_INV_200198,UTR_HDFC_800198,MATCHED,UTR_HDFC_800198,NONE,27784.76,27784.76,0.0,MATCHED
TXN_RZP_100199,ORD_INV_200199,UNKNOWN,EXCEPTION,UNRESOLVED,UNKNOWN,41876.39,41756.39,120.0,Ambiguous Entry Requiring Manual Human Review
TXN_RZP_100200,ORD_INV_200200,UTR_HDFC_800200,MATCHED,UTR_HDFC_800200,NONE,18526.4,18526.4,0.0,MATCHED
TXN_RZP_100201,ORD_INV_200201,UTR_HDFC_800201,MATCHED,UTR_HDFC_800201,NONE,3888.36,3888.36,0.0,MATCHED
TXN_RZP_100202,ORD_INV_200202,UTR_HDFC_800202,MATCHED,UTR_HDFC_800202,NONE,17902.82,17902.82,0.0,MATCHED
TXN_RZP_100203,ORD_INV_200203,UTR_HDFC_800203,MATCHED,UTR_HDFC_800203,NONE,12821.63,12821.63,0.0,MATCHED
TXN_RZP_100204,ORD_INV_200204,UTR_HDFC_800204,MATCHED,UTR_HDFC_800204,NONE,9128.82,9128.82,0.0,MATCHED
TXN_RZP_100205,ORD_INV_200205,UTR_HDFC_800205,MATCHED,UTR_HDFC_800205,NONE,22788.79,22788.79,0.0,MATCHED
TXN_RZP_100206,ORD_INV_200206,UTR_HDFC_800206,MATCHED,UTR_HDFC_800206,NONE,21163.18,21163.18,0.0,MATCHED
TXN_RZP_100207,ORD_INV_200207,UTR_HDFC_800207,MATCHED,UTR_HDFC_800207,NONE,7955.01,7955.01,0.0,MATCHED
TXN_RZP_100208,ORD_INV_200208,UTR_HDFC_800208,MATCHED,UTR_HDFC_800208,NONE,22221.45,22221.45,0.0,MATCHED
TXN_RZP_100209,ORD_INV_200209,UTR_HDFC_800209,MATCHED,UTR_HDFC_800209,NONE,4544.88,4544.88,0.0,MATCHED
TXN_RZP_100210,ORD_INV_200210,UTR_HDFC_800210,MATCHED,UTR_HDFC_800210,NONE,9923.18,9923.18,0.0,MATCHED
TXN_RZP_100211,ORD_INV_200211,UTR_HDFC_800211,MATCHED,UTR_HDFC_800211,NONE,803.5,803.5,0.0,MATCHED
TXN_RZP_100212,ORD_INV_200212,UTR_HDFC_800212,MATCHED,UTR_HDFC_800212,NONE,37632.74,37632.74,0.0,MATCHED
TXN_RZP_100213,ORD_INV_200213,UTR_HDFC_800213,MATCHED,UTR_HDFC_800213,NONE,19993.51,19993.51,0.0,T+1 Settlement Window Drift
TXN_RZP_100214,ORD_INV_200214,UTR_HDFC_800214,MATCHED,UTR_HDFC_800214,NONE,4468.28,4468.28,0.0,MATCHED
TXN_RZP_100215,ORD_INV_200215,UTR_HDFC_800215,MATCHED,UTR_HDFC_800215,NONE,40577.15,40577.15,0.0,MATCHED
TXN_RZP_100216,ORD_INV_200216,UTR_HDFC_800216,MATCHED,UTR_HDFC_800216,NONE,4911.79,4911.79,0.0,T+2 Banking Cycle Delay
TXN_RZP_100217,ORD_INV_200217,UTR_HDFC_800215,EXCEPTION,UNRESOLVED,DUPLICATE_UTR,30493.34,30493.34,0.0,Duplicate UTR Reference Detected
TXN_RZP_100218,ORD_INV_200218,UTR_HDFC_800218,MATCHED,UTR_HDFC_800218,NONE,32742.84,32742.84,0.0,MATCHED
TXN_RZP_100219,ORD_INV_200218,UTR_HDFC_800219,EXCEPTION,UNRESOLVED,DUPLICATE_TRANSACTION,40924.18,40924.18,0.0,Duplicate Transaction Capture
TXN_RZP_100220,ORD_INV_200220,UTR_HDFC_800220,MATCHED,UTR_HDFC_800220,NONE,42852.53,42852.53,0.0,MATCHED
TXN_RZP_100221,ORD_INV_200221,UTR_HDFC_800221,EXCEPTION,UNRESOLVED,PARTIAL_REFUND,18446.55,12778.83,5667.72,Partial Customer Refund Deducted
TXN_RZP_100222,ORD_INV_200222,UTR_HDFC_800222,MATCHED,UTR_HDFC_800222,NONE,24338.07,24338.07,0.0,MATCHED
TXN_RZP_100223,ORD_INV_200223,UTR_HDFC_800223,MATCHED,UTR_HDFC_800223,NONE,3786.32,3786.32,0.0,MATCHED
TXN_RZP_100224,ORD_INV_200224,UTR_HDFC_800224,MATCHED,UTR_HDFC_800224,NONE,22685.25,22685.25,0.0,MATCHED
TXN_RZP_100225,ORD_INV_200225,UTR_HDFC_800225,MATCHED,UTR_HDFC_800225,NONE,42767.47,42767.47,0.0,MATCHED
TXN_RZP_100226,ORD_INV_200226,UTR_HDFC_800226,MATCHED,UTR_HDFC_800226,NONE,15776.02,15776.02,0.0,MATCHED
TXN_RZP_100227,ORD_INV_200227,UTR_HDFC_800227,EXCEPTION,UNRESOLVED,FULL_REFUND,30243.04,0.0,30243.04,Full Order Cancellation & Refund
TXN_RZP_100228,ORD_INV_200228,UTR_HDFC_800228,MATCHED,UTR_HDFC_800228,NONE,857.33,857.33,0.0,MATCHED
TXN_RZP_100229,ORD_INV_200229,UTR_HDFC_800229,MATCHED,UTR_HDFC_800229,NONE,8894.91,8894.91,0.0,MATCHED
TXN_RZP_100230,ORD_INV_200230,UTR_HDFC_800230,MATCHED,UTR_HDFC_800230,NONE,22356.0,22356.0,0.0,MATCHED
TXN_RZP_100231,ORD_INV_200231,UTR_HDFC_800231,MATCHED,UTR_HDFC_800231,NONE,10115.81,10115.81,0.0,MATCHED
TXN_RZP_100232,ORD_INV_200232,UTR_HDFC_800232,MATCHED,UTR_HDFC_800232,NONE,14933.7,14933.7,0.0,MATCHED
TXN_RZP_100233,ORD_INV_200233,UTR_HDFC_800233,MATCHED,UTR_HDFC_800233,NONE,40285.71,40285.71,0.0,MATCHED
TXN_RZP_100234,ORD_INV_200234,UTR_HDFC_800234,EXCEPTION,UNRESOLVED,CHARGEBACK_RESERVE,15353.09,14953.09,400.0,Unmapped Chargeback Reserve Holdback
TXN_RZP_100235,ORD_INV_200235,UTR_HDFC_800235,MATCHED,UTR_HDFC_800235,NONE,19440.42,19440.42,0.0,MATCHED
TXN_RZP_100236,ORD_INV_200236,UTR_HDFC_800236,MATCHED,UTR_HDFC_800236,NONE,43368.9,43368.9,0.0,MATCHED
TXN_RZP_100237,ORD_INV_200237,UTR_HDFC_800237,MATCHED,UTR_HDFC_800237,NONE,11794.98,11794.98,0.0,MATCHED
TXN_RZP_100238,ORD_INV_200238,UTR_HDFC_800238,MATCHED,UTR_HDFC_800238,NONE,35833.62,35833.62,0.0,MATCHED
TXN_RZP_100239,ORD_INV_200239,UTR_HDFC_800239,MATCHED,UTR_HDFC_800239,NONE,14124.47,14124.47,0.0,MATCHED
TXN_RZP_100240,ORD_INV_200240,UTR_HDFC_800240,MATCHED,UTR_HDFC_800240,NONE,15655.02,15655.02,0.0,MATCHED
TXN_RZP_100241,ORD_INV_200241,UTR_HDFC_800241,MATCHED,UTR_HDFC_800241,NONE,14633.76,14633.76,0.0,MATCHED
TXN_RZP_100242,ORD_INV_200242,UTR_HDFC_800242,MATCHED,UTR_HDFC_800242,NONE,20608.43,20608.43,0.0,MATCHED
TXN_RZP_100243,ORD_INV_200243,UTR_HDFC_800243,MATCHED,UTR_HDFC_800243,NONE,17377.97,17377.97,0.0,MATCHED
TXN_RZP_100244,ORD_INV_200244,UNKNOWN,EXCEPTION,UNRESOLVED,MISSING_SETTLEMENT,6819.06,0.0,6819.06,Gateway Settlement Omitted from Bank Statement
TXN_RZP_100245,ORD_INV_200245,UTR_HDFC_800245,MATCHED,UTR_HDFC_800245,NONE,38289.45,38289.45,0.0,MATCHED
TXN_RZP_100246,ORD_INV_200246,UTR_HDFC_800246,MATCHED,UTR_HDFC_800246,NONE,2520.64,2520.64,0.0,MATCHED
TXN_RZP_100247,ORD_INV_200247,UTR_HDFC_800247,MATCHED,UTR_HDFC_800247,NONE,33953.12,33953.12,0.0,MATCHED
TXN_RZP_100248,ORD_INV_200248,UTR_HDFC_800248,MATCHED,UTR_HDFC_800248,NONE,29766.15,29766.15,0.0,MATCHED
TXN_RZP_100249,ORD_INV_200249,UTR_HDFC_800249,MATCHED,UTR_HDFC_800249,NONE,19630.23,19630.23,0.0,MATCHED
TXN_RZP_100250,ORD_INV_200250,UTR_HDFC_800250,MATCHED,UTR_HDFC_800250,NONE,11501.35,11501.35,0.0,MATCHED
TXN_RZP_100251,ORD_INV_200251,UTR_HDFC_800251,MATCHED,UTR_HDFC_800251,NONE,36584.16,36584.16,0.0,MATCHED
TXN_RZP_100252,ORD_INV_200252,UTR_HDFC_800252,MATCHED,UTR_HDFC_800252,NONE,35858.05,35858.05,0.0,MATCHED
TXN_RZP_100253,ORD_INV_200253,UTR_HDFC_800253,MATCHED,UTR_HDFC_800253,NONE,12650.52,12650.52,0.0,MATCHED
TXN_RZP_100254,ORD_INV_200254,UTR_HDFC_800254,MATCHED,UTR_HDFC_800254,NONE,2504.74,2504.74,0.0,MATCHED
TXN_RZP_100255,ORD_INV_200255,UTR_HDFC_800255,MATCHED,UTR_HDFC_800255,NONE,15085.17,15085.17,0.0,MATCHED
TXN_RZP_100256,ORD_INV_200256,UTR_HDFC_800256,MATCHED,UTR_HDFC_800256,NONE,22677.63,22677.63,0.0,MATCHED
TXN_RZP_100257,ORD_INV_200257,UTR_HDFC_800257,MATCHED,UTR_HDFC_800257,NONE,41799.99,41799.99,0.0,MATCHED
TXN_RZP_100258,ORD_INV_200258,UTR_HDFC_800258,MATCHED,UTR_HDFC_800258,NONE,35314.67,35314.67,0.0,MATCHED
TXN_RZP_100259,ORD_INV_200259,UTR_HDFC_800259,MATCHED,UTR_HDFC_800259,NONE,22054.56,22054.56,0.0,MATCHED
TXN_RZP_100260,ORD_INV_200260,UTR_HDFC_800260,MATCHED,UTR_HDFC_800260,NONE,32235.34,32235.34,0.0,MATCHED
TXN_RZP_100261,ORD_INV_200261,UTR_HDFC_800261,EXCEPTION,UNRESOLVED,WRONG_MDR_TIER,35036.83,34401.68,635.15,International/Corporate MDR Tier Applied (3.5%)
TXN_RZP_100262,ORD_INV_200262,UTR_HDFC_800262,MATCHED,UTR_HDFC_800262,NONE,29269.11,29269.11,0.0,MATCHED
TXN_RZP_100263,ORD_INV_200263,UTR_HDFC_800263,MATCHED,UTR_HDFC_800263,NONE,21758.11,21758.11,0.0,MATCHED
TXN_RZP_100264,ORD_INV_200264,UTR_HDFC_800264,MATCHED,UTR_HDFC_800264,NONE,23442.87,23442.87,0.0,MATCHED
TXN_RZP_100265,ORD_INV_200265,UTR_HDFC_800265,MATCHED,UTR_HDFC_800265,NONE,3692.26,3692.26,0.0,MATCHED
TXN_RZP_100266,ORD_INV_200266,UTR_HDFC_800266,MATCHED,UTR_HDFC_800266,NONE,24824.48,24824.48,0.0,MATCHED
TXN_RZP_100267,ORD_INV_200267,UTR_HDFC_800267,MATCHED,UTR_HDFC_800267,NONE,30290.91,30290.91,0.0,MATCHED
TXN_RZP_100268,ORD_INV_200268,UTR_HDFC_800268,EXCEPTION,UNRESOLVED,GST_MISMATCH,5328.57,5316.07,12.5,Statutory GST Rate Calculation Divergence
TXN_RZP_100269,ORD_INV_200269,UTR_HDFC_800269,MATCHED,UTR_HDFC_800269,NONE,8947.87,8947.87,0.0,MATCHED
TXN_RZP_100270,ORD_INV_200270,UTR_HDFC_800270,MATCHED,UTR_HDFC_800270,NONE,14914.27,14914.27,0.0,MATCHED
TXN_RZP_100271,ORD_INV_200271,UTR_HDFC_800271,MATCHED,UTR_HDFC_800271,NONE,31361.76,31361.76,0.0,MATCHED
TXN_RZP_100272,ORD_INV_200272,UTR_HDFC_800272,MATCHED,UTR_HDFC_800272,NONE,23592.62,23592.62,0.0,MATCHED
TXN_RZP_100273,ORD_INV_200273,UTR_HDFC_800273,EXCEPTION,UNRESOLVED,BANK_FEE,32546.42,32496.42,50.0,Direct Inter-bank Transfer Fee Deducted
TXN_RZP_100274,ORD_INV_200274,UTR_HDFC_800274,MATCHED,UTR_HDFC_800274,NONE,1369.06,1369.06,0.0,MATCHED
TXN_RZP_100275,ORD_INV_200275,UTR_HDFC_800275,MATCHED,UTR_HDFC_800275,NONE,8842.32,8842.32,0.0,MATCHED
TXN_RZP_100276,ORD_INV_200276,UTR_HDFC_800276,MATCHED,UTR_HDFC_800276,NONE,20320.11,20320.11,0.0,MATCHED
TXN_RZP_100277,ORD_INV_200277,UTR_HDFC_800277,MATCHED,UTR_HDFC_800277,NONE,36570.64,36570.64,0.0,MATCHED
TXN_RZP_100278,ORD_INV_200278,UTR_HDFC_800278,MATCHED,UTR_HDFC_800278,NONE,998.83,998.83,0.0,MATCHED
TXN_RZP_100279,ORD_INV_200279,UTR_HDFC_800279,MATCHED,UTR_HDFC_800279,NONE,3296.01,3296.01,0.0,MATCHED
TXN_RZP_100280,ORD_INV_200280,UTR_HDFC_800280,MATCHED,UTR_HDFC_800280,NONE,7262.76,7262.76,0.0,MATCHED
TXN_RZP_100281,ORD_INV_200281,UTR_HDFC_800281,MATCHED,UTR_HDFC_800281,NONE,24278.85,24278.85,0.0,MATCHED
TXN_RZP_100282,ORD_INV_200282,UTR_HDFC_800282,MATCHED,UTR_HDFC_800282,NONE,29444.86,29444.86,0.0,MATCHED
TXN_RZP_100283,ORD_INV_200283,UTR_HDFC_800283,MATCHED,UTR_HDFC_800283,NONE,30837.58,30837.58,0.0,MATCHED
TXN_RZP_100284,ORD_INV_200284,UTR_HDFC_800284,MATCHED,UTR_HDFC_800284,NONE,6618.49,6618.49,0.0,MATCHED
TXN_RZP_100285,ORD_INV_200285,UTR_HDFC_800285,MATCHED,UTR_HDFC_800285,NONE,14794.55,14794.55,0.0,MATCHED
TXN_RZP_100286,ORD_INV_200286,UTR_HDFC_800286,MATCHED,UTR_HDFC_800286,NONE,38537.61,38537.61,0.0,MATCHED
TXN_RZP_100287,ORD_INV_200287,UTR_HDFC_800287,MATCHED,UTR_HDFC_800287,NONE,17289.09,17289.09,0.0,MATCHED
TXN_RZP_100288,ORD_INV_200288,UTR_HDFC_800288,MATCHED,UTR_HDFC_800288,NONE,33421.47,33421.47,0.0,MATCHED
TXN_RZP_100289,ORD_INV_200289,UTR_HDFC_800289,MATCHED,UTR_HDFC_800289,NONE,42166.4,42166.4,0.0,MATCHED
TXN_RZP_100290,ORD_INV_200290,UTR_HDFC_800290,MATCHED,UTR_HDFC_800290,NONE,23779.55,23779.55,0.0,MATCHED
TXN_RZP_100291,ORD_INV_200291,UTR_HDFC_800291,MATCHED,UTR_HDFC_800291,NONE,10874.24,10874.24,0.0,MATCHED
TXN_RZP_100292,ORD_INV_200292,UTR_HDFC_800292,MATCHED,UTR_HDFC_800292,NONE,12034.02,12034.02,0.0,MATCHED
TXN_RZP_100293,ORD_INV_200293,UTR_HDFC_800293,MATCHED,UTR_HDFC_800293,NONE,33023.73,33023.73,0.0,MATCHED
TXN_RZP_100294,ORD_INV_200294,UTR_HDFC_800294,MATCHED,UTR_HDFC_800294,NONE,24403.05,24403.05,0.0,MATCHED
TXN_RZP_100295,ORD_INV_200295,UTR_HDFC_800295,EXCEPTION,UNRESOLVED,SPLIT_SETTLEMENT,9742.81,4871.41,4871.4,Split Gateway Payout across Settlement Cycles
TXN_RZP_100296,ORD_INV_200296,UTR_HDFC_800296,MATCHED,UTR_HDFC_800296,NONE,40948.82,40948.82,0.0,MATCHED
TXN_RZP_100297,ORD_INV_200297,UTR_HDFC_800297,MATCHED,UTR_HDFC_800297,NONE,34539.54,34539.54,0.0,MATCHED
TXN_RZP_100298,ORD_INV_200298,UTR_HDFC_800298,MATCHED,UTR_HDFC_800298,NONE,27411.76,27411.76,0.0,MATCHED
TXN_RZP_100299,ORD_INV_200299,UTR_HDFC_800299,MATCHED,UTR_HDFC_800299,NONE,16741.07,16741.07,0.0,MATCHED
TXN_RZP_100300,ORD_INV_200300,UTR_HDFC_800300,MATCHED,UTR_HDFC_800300,NONE,34226.72,34226.72,0.0,MATCHED
TXN_RZP_100301,ORD_INV_200301,UTR_HDFC_800301,MATCHED,UTR_HDFC_800301,NONE,10128.21,10128.21,0.0,MATCHED
TXN_RZP_100302,ORD_INV_200302,UTR_HDFC_800302,MATCHED,UTR_HDFC_800302,NONE,19100.11,19100.11,0.0,MATCHED
TXN_RZP_100303,ORD_INV_200303,UTR_HDFC_800303,MATCHED,UTR_HDFC_800303,NONE,41940.75,41940.75,0.0,MATCHED
TXN_RZP_100304,ORD_INV_200304,UTR_HDFC_800304,MATCHED,UTR_HDFC_800304,NONE,38446.25,38446.25,0.0,MATCHED
TXN_RZP_100305,ORD_INV_200305,UTR_HDFC_800305,MATCHED,UTR_HDFC_800305,NONE,42520.25,42520.25,0.0,MATCHED
TXN_RZP_100306,ORD_INV_200306,UTR_HDFC_800306,MATCHED,UTR_HDFC_800306,NONE,43782.62,43782.62,0.0,MATCHED
TXN_RZP_100307,ORD_INV_200307,UTR_HDFC_800307,MATCHED,UTR_HDFC_800307,NONE,9317.37,9317.37,0.0,MATCHED
TXN_RZP_100308,ORD_INV_200308,UTR_HDFC_800308,MATCHED,UTR_HDFC_800308,NONE,14138.49,14138.49,0.0,MATCHED
TXN_RZP_100309,ORD_INV_200309,UTR_HDFC_800309,MATCHED,UTR_HDFC_800309,NONE,18065.41,18065.41,0.0,MATCHED
TXN_RZP_100310,ORD_INV_200310,UTR_HDFC_800310,MATCHED,UTR_HDFC_800310,NONE,13981.84,13981.84,0.0,MATCHED
TXN_RZP_100311,ORD_INV_200311,UTR_HDFC_800311,EXCEPTION,UNRESOLVED,GST_ROUNDING_ERROR,42714.97,42715.72,-0.75,Sub-rupee Decimal Rounding Difference
TXN_RZP_100312,ORD_INV_200312,UTR_HDFC_800312,MATCHED,UTR_HDFC_800312,NONE,8017.13,8017.13,0.0,MATCHED
TXN_RZP_100313,ORD_INV_200313,UTR_HDFC_800313,MATCHED,UTR_HDFC_800313,NONE,13186.89,13186.89,0.0,MATCHED
TXN_RZP_100314,ORD_INV_200314,UTR_HDFC_800314,MATCHED,UTR_HDFC_800314,NONE,10932.98,10932.98,0.0,MATCHED
TXN_RZP_100315,ORD_INV_200315,UTR_HDFC_800315,MATCHED,UTR_HDFC_800315,NONE,30472.87,30472.87,0.0,MATCHED
TXN_RZP_100316,ORD_INV_200316,UTR_HDFC_800316,MATCHED,UTR_HDFC_800316,NONE,25668.33,25668.33,0.0,MATCHED
TXN_RZP_100317,ORD_INV_200317,UTR_HDFC_800317,MATCHED,UTR_HDFC_800317,NONE,17968.12,17968.12,0.0,MATCHED
TXN_RZP_100318,ORD_INV_200318,UTR_HDFC_800318,EXCEPTION,UNRESOLVED,MISSING_INVOICE,27112.42,27112.42,0.0,Merchant ERP Order Incomplete or Unrecorded
TXN_RZP_100319,ORD_INV_200319,UTR_HDFC_800319,MATCHED,UTR_HDFC_800319,NONE,38065.47,38065.47,0.0,MATCHED
TXN_RZP_100320,ORD_INV_200320,UTR_HDFC_800320,MATCHED,UTR_HDFC_800320,NONE,10705.74,10705.74,0.0,MATCHED
TXN_RZP_100321,ORD_INV_200321,UTR_HDFC_800321,MATCHED,UTR_HDFC_800321,NONE,18929.71,18929.71,0.0,MATCHED
TXN_RZP_100322,ORD_INV_200322,UTR_HDFC_800322,MATCHED,UTR_HDFC_800322,NONE,8547.71,8547.71,0.0,MATCHED
TXN_RZP_100323,ORD_INV_200323,UTR_HDFC_800323,MATCHED,UTR_HDFC_800323,NONE,41741.08,41741.08,0.0,MATCHED
TXN_RZP_100324,ORD_INV_200324,UTR_HDFC_800324,MATCHED,UTR_HDFC_800324,NONE,14999.24,14999.24,0.0,MATCHED
TXN_RZP_100325,ORD_INV_200325,UTR_HDFC_800325,MATCHED,UTR_HDFC_800325,NONE,42551.26,42551.26,0.0,MATCHED
TXN_RZP_100326,ORD_INV_200326,UTR_HDFC_800326,MATCHED,UTR_HDFC_800326,NONE,20833.51,20833.51,0.0,MATCHED
TXN_RZP_100327,ORD_INV_200327,UTR_HDFC_800327,MATCHED,UTR_HDFC_800327,NONE,30234.47,30234.47,0.0,MATCHED
TXN_RZP_100328,ORD_INV_200328,UTR_HDFC_800328,MATCHED,UTR_HDFC_800328,NONE,16823.23,16823.23,0.0,MATCHED
TXN_RZP_100329,ORD_INV_200329,UTR_HDFC_800329,MATCHED,UTR_HDFC_800329,NONE,38556.89,38556.89,0.0,MATCHED
TXN_RZP_100330,ORD_INV_200330,UTR_HDFC_800330,MATCHED,UTR_HDFC_800330,NONE,19879.62,19879.62,0.0,MATCHED
TXN_RZP_100331,ORD_INV_200331,UTR_HDFC_800331,MATCHED,UTR_HDFC_800331,NONE,26045.14,26045.14,0.0,MATCHED
TXN_RZP_100332,ORD_INV_200332,UTR_HDFC_800332,MATCHED,UTR_HDFC_800332,NONE,17423.35,17423.35,0.0,MATCHED
TXN_RZP_100333,ORD_INV_200333,UTR_HDFC_800333,MATCHED,UTR_HDFC_800333,NONE,7901.76,7901.76,0.0,Alternative Bank Narration Formatting
TXN_RZP_100334,ORD_INV_200334,UTR_HDFC_800334,MATCHED,UTR_HDFC_800334,NONE,17085.04,17085.04,0.0,MATCHED
TXN_RZP_100335,ORD_INV_200335,UTR_HDFC_800335,MATCHED,UTR_HDFC_800335,NONE,9386.59,9386.59,0.0,MATCHED
TXN_RZP_100336,ORD_INV_200336,UTR_HDFC_800336,MATCHED,UTR_HDFC_800336,NONE,8461.64,8461.64,0.0,Merchant Alias Name Mapping
TXN_RZP_100337,ORD_INV_200337,UTR_HDFC_800337,MATCHED,UTR_HDFC_800337,NONE,4770.51,4770.51,0.0,MATCHED
TXN_RZP_100338,ORD_INV_200338,UTR_HDFC_800338,MATCHED,UTR_HDFC_800338,NONE,43796.96,43796.96,0.0,MATCHED
TXN_RZP_100339,ORD_INV_200339,UTR_HDFC_800339,MATCHED,UTR_HDFC_800339,NONE,19846.04,19846.04,0.0,MATCHED
TXN_RZP_100340,ORD_INV_200340,UTR_HDFC_800340,MATCHED,UTR_HDFC_800340,NONE,41838.69,41838.69,0.0,MATCHED
TXN_RZP_100341,ORD_INV_200341,UTR_HDFC_800341,MATCHED,UTR_HDFC_800341,NONE,27588.09,27588.09,0.0,MATCHED
TXN_RZP_100342,ORD_INV_200342,UTR_HDFC_800342,MATCHED,UTR_HDFC_800342,NONE,18844.76,18844.76,0.0,MATCHED
TXN_RZP_100343,ORD_INV_200343,UTR_HDFC_800343,MATCHED,UTR_HDFC_800343,NONE,29027.73,29027.73,0.0,MATCHED
TXN_RZP_100344,ORD_INV_200344,UTR_HDFC_800344,MATCHED,UTR_HDFC_800344,NONE,6117.5,6117.5,0.0,MATCHED
TXN_RZP_100345,ORD_INV_200345,UTR_HDFC_800345,MATCHED,UTR_HDFC_800345,NONE,18084.62,18084.62,0.0,MATCHED
TXN_RZP_100346,ORD_INV_200346,UTR_HDFC_800346,MATCHED,UTR_HDFC_800346,NONE,17216.61,17216.61,0.0,MATCHED
TXN_RZP_100347,ORD_INV_200347,UTR_HDFC_800347,MATCHED,UTR_HDFC_800347,NONE,41087.69,41087.69,0.0,MATCHED
TXN_RZP_100348,ORD_INV_200348,UTR_HDFC_800348,MATCHED,UTR_HDFC_800348,NONE,2722.51,2722.51,0.0,MATCHED
TXN_RZP_100349,ORD_INV_200349,UTR_HDFC_800349,MATCHED,UTR_HDFC_800349,NONE,32345.65,32345.65,0.0,MATCHED
TXN_RZP_100350,ORD_INV_200350,UTR_HDFC_800350,MATCHED,UTR_HDFC_800350,NONE,43206.06,43206.06,0.0,MATCHED
TXN_RZP_100351,ORD_INV_200351,UTR_HDFC_800351,MATCHED,UTR_HDFC_800351,NONE,3349.21,3349.21,0.0,MATCHED
TXN_RZP_100352,ORD_INV_200352,UTR_HDFC_800352,MATCHED,UTR_HDFC_800352,NONE,21411.65,21411.65,0.0,MATCHED
TXN_RZP_100353,ORD_INV_200353,UTR_HDFC_800353,MATCHED,UTR_HDFC_800353,NONE,15861.14,15861.14,0.0,Truncated Reference Formatting in Narration
TXN_RZP_100354,ORD_INV_200354,UTR_HDFC_800354,EXCEPTION,UNRESOLVED,AMOUNT_MISMATCH,19178.2,18828.2,350.0,Settlement Bank Transfer Amount Variance
TXN_RZP_100355,ORD_INV_200355,UTR_HDFC_800355,MATCHED,UTR_HDFC_800355,NONE,19497.59,19497.59,0.0,MATCHED
TXN_RZP_100356,ORD_INV_200356,UTR_HDFC_800356,MATCHED,UTR_HDFC_800356,NONE,11125.47,11125.47,0.0,MATCHED
TXN_RZP_100357,ORD_INV_200357,UTR_HDFC_800357,MATCHED,UTR_HDFC_800357,NONE,41891.35,41891.35,0.0,MATCHED
