transaction_id,order_id,utr,gross_amount,mdr_amount,gst_on_mdr,tds_amount,refund_amount,chargeback_amount,other_deductions,expected_settlement,settlement_date,payment_method,status
TXN_RZP_100156,ORD_INV_200156,UTR_HDFC_800156,11535.25,230.71,41.53,0.0,0.0,0.0,0.0,11263.01,2026-03-06 06:00:00,Wallet,settled
TXN_RZP_100157,ORD_INV_200157,UTR_HDFC_800157,33018.64,660.37,118.87,0.0,0.0,0.0,0.0,32239.4,2026-03-06 06:45:00,NetBanking,settled
TXN_RZP_100158,ORD_INV_200158,UTR_HDFC_800158,36391.73,727.83,131.01,0.0,0.0,0.0,0.0,35532.89,2026-03-06 07:30:00,Wallet,settled
TXN_RZP_100159,ORD_INV_200159,UTR_HDFC_800159,24891.65,497.83,89.61,0.0,0.0,0.0,0.0,24304.21,2026-03-06 08:15:00,Wallet,settled
TXN_RZP_100160,ORD_INV_200160,UTR_HDFC_800160,8458.96,169.18,30.45,0.0,0.0,0.0,0.0,8259.33,2026-03-06 09:00:00,Credit Card,settled
TXN_RZP_100161,ORD_INV_200161,UTR_HDFC_800161,44955.73,899.11,161.84,0.0,0.0,0.0,0.0,43894.78,2026-03-06 09:45:00,UPI,settled
TXN_RZP_100162,ORD_INV_200162,UTR_HDFC_800162,35474.17,709.48,127.71,0.0,0.0,0.0,0.0,34636.98,2026-03-06 10:30:00,Debit Card,settled
TXN_RZP_100163,ORD_INV_200163,UTR_HDFC_800163,22242.79,444.86,80.07,0.0,0.0,0.0,0.0,21717.86,2026-03-06 11:15:00,UPI,settled
TXN_RZP_100164,ORD_INV_200164,UTR_HDFC_800164,9092.34,181.85,32.73,0.0,0.0,0.0,0.0,8877.76,2026-03-06 12:00:00,NetBanking,settled
TXN_RZP_100165,ORD_INV_200165,UTR_HDFC_800165,28881.04,577.62,103.97,0.0,0.0,0.0,0.0,28199.45,2026-03-06 12:45:00,Wallet,settled
TXN_RZP_100166,ORD_INV_200166,UTR_HDFC_800166,18675.94,373.52,67.23,0.0,0.0,0.0,0.0,18235.19,2026-03-06 13:30:00,Debit Card,settled
TXN_RZP_100167,ORD_INV_200167,UTR_HDFC_800167,39920.83,798.42,143.72,0.0,0.0,0.0,0.0,38978.69,2026-03-06 14:15:00,UPI,settled
TXN_RZP_100168,ORD_INV_200168,UTR_HDFC_800168,36464.27,729.29,131.27,0.0,0.0,0.0,0.0,35603.71,2026-03-06 15:00:00,NetBanking,settled
TXN_RZP_100169,ORD_INV_200169,UTR_HDFC_800169,19657.81,393.16,70.77,0.0,0.0,0.0,0.0,19193.88,2026-03-06 15:45:00,UPI,settled
TXN_RZP_100170,ORD_INV_200170,UTR_HDFC_800170,32412.77,648.26,116.69,0.0,0.0,0.0,0.0,31647.82,2026-03-06 16:30:00,Debit Card,settled
TXN_RZP_100171,ORD_INV_200171,UTR_HDFC_800171,14050.86,281.02,50.58,0.0,0.0,0.0,0.0,13719.26,2026-03-06 17:15:00,Credit Card,settled
TXN_RZP_100172,ORD_INV_200172,UTR_HDFC_800172,33696.56,673.93,121.31,0.0,0.0,0.0,0.0,32901.32,2026-03-06 18:00:00,Wallet,settled
TXN_RZP_100173,ORD_INV_200173,UTR_HDFC_800173,39896.02,797.92,143.63,0.0,0.0,0.0,0.0,38954.47,2026-03-06 18:45:00,Debit Card,settled
TXN_RZP_100174,ORD_INV_200174,UTR_HDFC_800174,21508.46,430.17,77.43,0.0,0.0,0.0,0.0,21000.86,2026-03-06 19:30:00,Wallet,settled
TXN_RZP_100175,ORD_INV_200175,UTR_HDFC_800175,27920.84,558.42,100.52,0.0,0.0,0.0,0.0,27261.9,2026-03-06 20:15:00,Debit Card,settled
TXN_RZP_100176,ORD_INV_200176,UTR_HDFC_800176,40408.42,808.17,145.47,0.0,0.0,0.0,0.0,39454.78,2026-03-06 21:00:00,NetBanking,settled
TXN_RZP_100177,ORD_INV_200177,UTR_HDFC_800177,17090.66,341.81,61.53,0.0,0.0,0.0,0.0,16687.32,2026-03-06 21:45:00,Debit Card,settled
TXN_RZP_100178,ORD_INV_200178,UTR_HDFC_800178,23429.24,468.58,84.34,0.0,0.0,0.0,0.0,22876.32,2026-03-06 22:30:00,NetBanking,settled
TXN_RZP_100179,ORD_INV_200179,UTR_HDFC_800179,30853.65,617.07,111.07,0.0,0.0,0.0,0.0,30125.51,2026-03-06 23:15:00,Wallet,settled
TXN_RZP_100180,ORD_INV_200180,UTR_HDFC_800180,16735.58,334.71,60.25,0.0,0.0,0.0,0.0,16340.62,2026-03-07 00:00:00,NetBanking,settled
TXN_RZP_100181,ORD_INV_200181,UTR_HDFC_800181,22488.24,449.76,80.96,0.0,0.0,0.0,0.0,21957.52,2026-03-07 00:45:00,Wallet,settled
TXN_RZP_100182,ORD_INV_200182,UTR_HDFC_800182,3878.36,77.57,13.96,0.0,0.0,0.0,0.0,3786.83,2026-03-07 01:30:00,Wallet,settled
TXN_RZP_100183,ORD_INV_200183,UTR_HDFC_800183,41052.77,821.06,147.79,0.0,0.0,0.0,0.0,40083.92,2026-03-07 02:15:00,UPI,settled
TXN_RZP_100184,ORD_INV_200184,UTR_HDFC_800184,14849.52,296.99,53.46,0.0,0.0,0.0,0.0,14499.07,2026-03-07 03:00:00,NetBanking,settled
TXN_RZP_100185,ORD_INV_200185,UTR_HDFC_800185,33508.03,670.16,120.63,0.0,0.0,0.0,0.0,32717.24,2026-03-07 03:45:00,UPI,pending
TXN_RZP_100186,ORD_INV_200186,UTR_HDFC_800186,28538.23,570.76,102.74,0.0,0.0,0.0,0.0,27864.73,2026-03-07 04:30:00,UPI,settled
TXN_RZP_100187,ORD_INV_200187,UTR_HDFC_800187,39814.87,796.3,143.33,0.0,0.0,0.0,0.0,38875.24,2026-03-07 05:15:00,Debit Card,settled
TXN_RZP_100188,ORD_INV_200188,UTR_HDFC_800188,1902.07,38.04,6.85,0.0,0.0,0.0,0.0,1857.18,2026-03-07 06:00:00,UPI,settled
TXN_RZP_100189,ORD_INV_200189,UTR_HDFC_800189,22394.36,447.89,80.62,0.0,0.0,0.0,0.0,21865.85,2026-03-07 06:45:00,Wallet,settled
TXN_RZP_100190,ORD_INV_200190,UTR_HDFC_800190,18396.44,367.93,66.23,0.0,0.0,0.0,0.0,17962.28,2026-03-07 07:30:00,NetBanking,settled
TXN_RZP_100191,ORD_INV_200191,UTR_HDFC_800191,33799.36,675.99,121.68,0.0,0.0,0.0,0.0,33001.69,2026-03-07 08:15:00,Wallet,settled
TXN_RZP_100192,ORD_INV_200192,UTR_HDFC_800192,31721.13,634.42,114.2,0.0,0.0,0.0,0.0,30972.51,2026-03-07 09:00:00,Credit Card,settled
TXN_RZP_100193,ORD_INV_200193,UTR_HDFC_800193,37748.82,754.98,135.9,0.0,0.0,0.0,0.0,36857.94,2026-03-07 09:45:00,Debit Card,settled
TXN_RZP_100194,ORD_INV_200194,UTR_HDFC_800194,8155.14,163.1,29.36,0.0,0.0,0.0,0.0,7962.68,2026-03-07 10:30:00,NetBanking,settled
TXN_RZP_100195,ORD_INV_200195,UTR_HDFC_800195,42686.15,853.72,153.67,0.0,0.0,0.0,0.0,41678.76,2026-03-07 11:15:00,Credit Card,settled
TXN_RZP_100196,ORD_INV_200196,UTR_HDFC_800196,39571.45,791.43,142.46,0.0,0.0,0.0,0.0,38637.56,2026-03-07 12:00:00,NetBanking,settled
TXN_RZP_100197,ORD_INV_200197,UTR_HDFC_800197,5000.0,100.0,18.0,0.0,0.0,0.0,0.0,4882.0,2026-03-07 12:45:00,Debit Card,settled
TXN_RZP_100198,ORD_INV_200198,UTR_HDFC_800198,28456.33,569.13,102.44,0.0,0.0,0.0,0.0,27784.76,2026-03-07 13:30:00,Debit Card,settled
TXN_RZP_100199,ORD_INV_200199,UNKNOWN,42888.56,857.77,154.4,0.0,0.0,0.0,0.0,41876.39,2026-03-07 14:15:00,Debit Card,settled
TXN_RZP_100200,ORD_INV_200200,UTR_HDFC_800200,18974.19,379.48,68.31,0.0,0.0,0.0,0.0,18526.4,2026-03-07 15:00:00,NetBanking,settled
TXN_RZP_100201,ORD_INV_200201,UTR_HDFC_800201,3982.35,79.65,14.34,0.0,0.0,0.0,0.0,3888.36,2026-03-07 15:45:00,UPI,settled
TXN_RZP_100202,ORD_INV_200202,UTR_HDFC_800202,18335.54,366.71,66.01,0.0,0.0,0.0,0.0,17902.82,2026-03-07 16:30:00,NetBanking,settled
TXN_RZP_100203,ORD_INV_200203,UTR_HDFC_800203,13131.53,262.63,47.27,0.0,0.0,0.0,0.0,12821.63,2026-03-07 17:15:00,Debit Card,settled
TXN_RZP_100204,ORD_INV_200204,UTR_HDFC_800204,9349.47,186.99,33.66,0.0,0.0,0.0,0.0,9128.82,2026-03-07 18:00:00,Wallet,settled
TXN_RZP_100205,ORD_INV_200205,UTR_HDFC_800205,23339.6,466.79,84.02,0.0,0.0,0.0,0.0,22788.79,2026-03-07 18:45:00,Wallet,settled
TXN_RZP_100206,ORD_INV_200206,UTR_HDFC_800206,21674.7,433.49,78.03,0.0,0.0,0.0,0.0,21163.18,2026-03-07 19:30:00,Debit Card,settled
TXN_RZP_100207,ORD_INV_200207,UTR_HDFC_800207,8147.29,162.95,29.33,0.0,0.0,0.0,0.0,7955.01,2026-03-07 20:15:00,Wallet,settled
TXN_RZP_100208,ORD_INV_200208,UTR_HDFC_800208,22758.55,455.17,81.93,0.0,0.0,0.0,0.0,22221.45,2026-03-07 21:00:00,Debit Card,settled
TXN_RZP_100209,ORD_INV_200209,UTR_HDFC_800209,4654.73,93.09,16.76,0.0,0.0,0.0,0.0,4544.88,2026-03-07 21:45:00,Debit Card,settled
TXN_RZP_100210,ORD_INV_200210,UTR_HDFC_800210,10163.03,203.26,36.59,0.0,0.0,0.0,0.0,9923.18,2026-03-07 22:30:00,Wallet,settled
TXN_RZP_100211,ORD_INV_200211,UTR_HDFC_800211,822.92,16.46,2.96,0.0,0.0,0.0,0.0,803.5,2026-03-07 23:15:00,NetBanking,settled
TXN_RZP_100212,ORD_INV_200212,UTR_HDFC_800212,38542.34,770.85,138.75,0.0,0.0,0.0,0.0,37632.74,2026-03-08 00:00:00,NetBanking,settled
TXN_RZP_100213,ORD_INV_200213,UTR_HDFC_800213,20476.77,409.54,73.72,0.0,0.0,0.0,0.0,19993.51,2026-03-08 00:45:00,NetBanking,settled
TXN_RZP_100214,ORD_INV_200214,UTR_HDFC_800214,4576.29,91.53,16.48,0.0,0.0,0.0,0.0,4468.28,2026-03-08 01:30:00,NetBanking,settled
TXN_RZP_100215,ORD_INV_200215,UTR_HDFC_800215,41557.92,831.16,149.61,0.0,0.0,0.0,0.0,40577.15,2026-03-08 02:15:00,NetBanking,settled
TXN_RZP_100216,ORD_INV_200216,UTR_HDFC_800216,5030.51,100.61,18.11,0.0,0.0,0.0,0.0,4911.79,2026-03-08 03:00:00,Wallet,settled
TXN_RZP_100217,ORD_INV_200217,UTR_HDFC_800215,31230.38,624.61,112.43,0.0,0.0,0.0,0.0,30493.34,2026-03-08 03:45:00,Debit Card,settled
TXN_RZP_100218,ORD_INV_200218,UTR_HDFC_800218,33534.24,670.68,120.72,0.0,0.0,0.0,0.0,32742.84,2026-03-08 04:30:00,UPI,settled
TXN_RZP_100219,ORD_INV_200218,UTR_HDFC_800219,41913.34,838.27,150.89,0.0,0.0,0.0,0.0,40924.18,2026-03-08 05:15:00,NetBanking,settled
TXN_RZP_100220,ORD_INV_200220,UTR_HDFC_800220,43888.3,877.77,158.0,0.0,0.0,0.0,0.0,42852.53,2026-03-08 06:00:00,Credit Card,settled
TXN_RZP_100221,ORD_INV_200221,UTR_HDFC_800221,18892.41,377.85,68.01,0.0,5667.72,0.0,0.0,18446.55,2026-03-08 06:45:00,Debit Card,settled
TXN_RZP_100222,ORD_INV_200222,UTR_HDFC_800222,24926.34,498.53,89.74,0.0,0.0,0.0,0.0,24338.07,2026-03-08 07:30:00,UPI,settled
TXN_RZP_100223,ORD_INV_200223,UTR_HDFC_800223,3877.84,77.56,13.96,0.0,0.0,0.0,0.0,3786.32,2026-03-08 08:15:00,NetBanking,settled
TXN_RZP_100224,ORD_INV_200224,UTR_HDFC_800224,23233.56,464.67,83.64,0.0,0.0,0.0,0.0,22685.25,2026-03-08 09:00:00,Wallet,settled
TXN_RZP_100225,ORD_INV_200225,UTR_HDFC_800225,43801.17,876.02,157.68,0.0,0.0,0.0,0.0,42767.47,2026-03-08 09:45:00,NetBanking,settled
TXN_RZP_100226,ORD_INV_200226,UTR_HDFC_800226,16157.34,323.15,58.17,0.0,0.0,0.0,0.0,15776.02,2026-03-08 10:30:00,Debit Card,settled
TXN_RZP_100227,ORD_INV_200227,UTR_HDFC_800227,30974.03,619.48,111.51,0.0,30974.03,0.0,0.0,30243.04,2026-03-08 11:15:00,Wallet,pending
TXN_RZP_100228,ORD_INV_200228,UTR_HDFC_800228,878.05,17.56,3.16,0.0,0.0,0.0,0.0,857.33,2026-03-08 12:00:00,NetBanking,settled
TXN_RZP_100229,ORD_INV_200229,UTR_HDFC_800229,9109.91,182.2,32.8,0.0,0.0,0.0,0.0,8894.91,2026-03-08 12:45:00,Credit Card,settled
TXN_RZP_100230,ORD_INV_200230,UTR_HDFC_800230,22896.36,457.93,82.43,0.0,0.0,0.0,0.0,22356.0,2026-03-08 13:30:00,NetBanking,settled
TXN_RZP_100231,ORD_INV_200231,UTR_HDFC_800231,10360.32,207.21,37.3,0.0,0.0,0.0,0.0,10115.81,2026-03-08 14:15:00,UPI,settled
TXN_RZP_100232,ORD_INV_200232,UTR_HDFC_800232,15294.65,305.89,55.06,0.0,0.0,0.0,0.0,14933.7,2026-03-08 15:00:00,UPI,settled
TXN_RZP_100233,ORD_INV_200233,UTR_HDFC_800233,41259.43,825.19,148.53,0.0,0.0,0.0,0.0,40285.71,2026-03-08 15:45:00,NetBanking,settled
TXN_RZP_100234,ORD_INV_200234,UTR_HDFC_800234,15724.18,314.48,56.61,0.0,0.0,400.0,0.0,15353.09,2026-03-08 16:30:00,Wallet,settled
TXN_RZP_100235,ORD_INV_200235,UTR_HDFC_800235,19910.31,398.21,71.68,0.0,0.0,0.0,0.0,19440.42,2026-03-08 17:15:00,NetBanking,settled
TXN_RZP_100236,ORD_INV_200236,UTR_HDFC_800236,44417.14,888.34,159.9,0.0,0.0,0.0,0.0,43368.9,2026-03-08 18:00:00,NetBanking,settled
TXN_RZP_100237,ORD_INV_200237,UTR_HDFC_800237,12080.07,241.6,43.49,0.0,0.0,0.0,0.0,11794.98,2026-03-08 18:45:00,Debit Card,settled
TXN_RZP_100238,ORD_INV_200238,UTR_HDFC_800238,36699.73,733.99,132.12,0.0,0.0,0.0,0.0,35833.62,2026-03-08 19:30:00,Credit Card,settled
TXN_RZP_100239,ORD_INV_200239,UTR_HDFC_800239,14465.87,289.32,52.08,0.0,0.0,0.0,0.0,14124.47,2026-03-08 20:15:00,NetBanking,settled
TXN_RZP_100240,ORD_INV_200240,UTR_HDFC_800240,16033.41,320.67,57.72,0.0,0.0,0.0,0.0,15655.02,2026-03-08 21:00:00,Wallet,settled
TXN_RZP_100241,ORD_INV_200241,UTR_HDFC_800241,14987.47,299.75,53.96,0.0,0.0,0.0,0.0,14633.76,2026-03-08 21:45:00,NetBanking,settled
TXN_RZP_100242,ORD_INV_200242,UTR_HDFC_800242,21106.54,422.13,75.98,0.0,0.0,0.0,0.0,20608.43,2026-03-08 22:30:00,Debit Card,settled
TXN_RZP_100243,ORD_INV_200243,UTR_HDFC_800243,17798.0,355.96,64.07,0.0,0.0,0.0,0.0,17377.97,2026-03-08 23:15:00,UPI,settled
TXN_RZP_100244,ORD_INV_200244,UNKNOWN,6983.88,139.68,25.14,0.0,0.0,0.0,0.0,6819.06,2026-03-09 00:00:00,Debit Card,pending
TXN_RZP_100245,ORD_INV_200245,UTR_HDFC_800245,39214.92,784.3,141.17,0.0,0.0,0.0,0.0,38289.45,2026-03-09 00:45:00,NetBanking,settled
TXN_RZP_100246,ORD_INV_200246,UTR_HDFC_800246,2581.56,51.63,9.29,0.0,0.0,0.0,0.0,2520.64,2026-03-09 01:30:00,UPI,settled
TXN_RZP_100247,ORD_INV_200247,UTR_HDFC_800247,34773.79,695.48,125.19,0.0,0.0,0.0,0.0,33953.12,2026-03-09 02:15:00,Credit Card,settled
TXN_RZP_100248,ORD_INV_200248,UTR_HDFC_800248,30485.61,609.71,109.75,0.0,0.0,0.0,0.0,29766.15,2026-03-09 03:00:00,Credit Card,settled
TXN_RZP_100249,ORD_INV_200249,UTR_HDFC_800249,20104.7,402.09,72.38,0.0,0.0,0.0,0.0,19630.23,2026-03-09 03:45:00,Wallet,settled
TXN_RZP_100250,ORD_INV_200250,UTR_HDFC_800250,11779.35,235.59,42.41,0.0,0.0,0.0,0.0,11501.35,2026-03-09 04:30:00,UPI,settled
TXN_RZP_100251,ORD_INV_200251,UTR_HDFC_800251,37468.42,749.37,134.89,0.0,0.0,0.0,0.0,36584.16,2026-03-09 05:15:00,UPI,settled
TXN_RZP_100252,ORD_INV_200252,UTR_HDFC_800252,36724.76,734.5,132.21,0.0,0.0,0.0,0.0,35858.05,2026-03-09 06:00:00,Debit Card,settled
TXN_RZP_100253,ORD_INV_200253,UTR_HDFC_800253,12956.29,259.13,46.64,0.0,0.0,0.0,0.0,12650.52,2026-03-09 06:45:00,UPI,settled
TXN_RZP_100254,ORD_INV_200254,UTR_HDFC_800254,2565.29,51.31,9.24,0.0,0.0,0.0,0.0,2504.74,2026-03-09 07:30:00,Debit Card,settled
TXN_RZP_100255,ORD_INV_200255,UTR_HDFC_800255,15449.79,309.0,55.62,0.0,0.0,0.0,0.0,15085.17,2026-03-09 08:15:00,Credit Card,settled
TXN_RZP_100256,ORD_INV_200256,UTR_HDFC_800256,23225.76,464.52,83.61,0.0,0.0,0.0,0.0,22677.63,2026-03-09 09:00:00,Wallet,settled
TXN_RZP_100257,ORD_INV_200257,UTR_HDFC_800257,42810.32,856.21,154.12,0.0,0.0,0.0,0.0,41799.99,2026-03-09 09:45:00,Wallet,settled
TXN_RZP_100258,ORD_INV_200258,UTR_HDFC_800258,36168.25,723.37,130.21,0.0,0.0,0.0,0.0,35314.67,2026-03-09 10:30:00,Credit Card,settled
TXN_RZP_100259,ORD_INV_200259,UTR_HDFC_800259,22587.63,451.75,81.32,0.0,0.0,0.0,0.0,22054.56,2026-03-09 11:15:00,NetBanking,settled
TXN_RZP_100260,ORD_INV_200260,UTR_HDFC_800260,33014.48,660.29,118.85,0.0,0.0,0.0,0.0,32235.34,2026-03-09 12:00:00,NetBanking,settled
TXN_RZP_100261,ORD_INV_200261,UTR_HDFC_800261,35883.68,717.67,129.18,0.0,0.0,0.0,0.0,35036.83,2026-03-09 12:45:00,Debit Card,settled
TXN_RZP_100262,ORD_INV_200262,UTR_HDFC_800262,29976.56,599.53,107.92,0.0,0.0,0.0,0.0,29269.11,2026-03-09 13:30:00,Wallet,settled
TXN_RZP_100263,ORD_INV_200263,UTR_HDFC_800263,22284.01,445.68,80.22,0.0,0.0,0.0,0.0,21758.11,2026-03-09 14:15:00,NetBanking,settled
TXN_RZP_100264,ORD_INV_200264,UTR_HDFC_800264,24009.49,480.19,86.43,0.0,0.0,0.0,0.0,23442.87,2026-03-09 15:00:00,Credit Card,settled
TXN_RZP_100265,ORD_INV_200265,UTR_HDFC_800265,3781.5,75.63,13.61,0.0,0.0,0.0,0.0,3692.26,2026-03-09 15:45:00,Debit Card,settled
TXN_RZP_100266,ORD_INV_200266,UTR_HDFC_800266,25424.5,508.49,91.53,0.0,0.0,0.0,0.0,24824.48,2026-03-09 16:30:00,Credit Card,settled
TXN_RZP_100267,ORD_INV_200267,UTR_HDFC_800267,31023.05,620.46,111.68,0.0,0.0,0.0,0.0,30290.91,2026-03-09 17:15:00,Wallet,settled
TXN_RZP_100268,ORD_INV_200268,UTR_HDFC_800268,5457.37,109.15,19.65,0.0,0.0,0.0,0.0,5328.57,2026-03-09 18:00:00,Debit Card,settled
TXN_RZP_100269,ORD_INV_200269,UTR_HDFC_800269,9164.14,183.28,32.99,0.0,0.0,0.0,0.0,8947.87,2026-03-09 18:45:00,Credit Card,settled
TXN_RZP_100270,ORD_INV_200270,UTR_HDFC_800270,15274.76,305.5,54.99,0.0,0.0,0.0,0.0,14914.27,2026-03-09 19:30:00,NetBanking,settled
TXN_RZP_100271,ORD_INV_200271,UTR_HDFC_800271,32119.79,642.4,115.63,0.0,0.0,0.0,0.0,31361.76,2026-03-09 20:15:00,NetBanking,settled
TXN_RZP_100272,ORD_INV_200272,UTR_HDFC_800272,24162.87,483.26,86.99,0.0,0.0,0.0,0.0,23592.62,2026-03-09 21:00:00,UPI,settled
TXN_RZP_100273,ORD_INV_200273,UTR_HDFC_800273,33333.08,666.66,120.0,0.0,0.0,0.0,50.0,32546.42,2026-03-09 21:45:00,Debit Card,settled
TXN_RZP_100274,ORD_INV_200274,UTR_HDFC_800274,1402.15,28.04,5.05,0.0,0.0,0.0,0.0,1369.06,2026-03-09 22:30:00,UPI,settled
TXN_RZP_100275,ORD_INV_200275,UTR_HDFC_800275,9056.04,181.12,32.6,0.0,0.0,0.0,0.0,8842.32,2026-03-09 23:15:00,NetBanking,settled
TXN_RZP_100276,ORD_INV_200276,UTR_HDFC_800276,20811.26,416.23,74.92,0.0,0.0,0.0,0.0,20320.11,2026-03-10 00:00:00,UPI,settled
TXN_RZP_100277,ORD_INV_200277,UTR_HDFC_800277,37454.57,749.09,134.84,0.0,0.0,0.0,0.0,36570.64,2026-03-10 00:45:00,Debit Card,settled
TXN_RZP_100278,ORD_INV_200278,UTR_HDFC_800278,1022.97,20.46,3.68,0.0,0.0,0.0,0.0,998.83,2026-03-10 01:30:00,NetBanking,settled
TXN_RZP_100279,ORD_INV_200279,UTR_HDFC_800279,3375.67,67.51,12.15,0.0,0.0,0.0,0.0,3296.01,2026-03-10 02:15:00,UPI,settled
TXN_RZP_100280,ORD_INV_200280,UTR_HDFC_800280,7438.31,148.77,26.78,0.0,0.0,0.0,0.0,7262.76,2026-03-10 03:00:00,Debit Card,settled
TXN_RZP_100281,ORD_INV_200281,UTR_HDFC_800281,24865.68,497.31,89.52,0.0,0.0,0.0,0.0,24278.85,2026-03-10 03:45:00,Wallet,settled
TXN_RZP_100282,ORD_INV_200282,UTR_HDFC_800282,30156.55,603.13,108.56,0.0,0.0,0.0,0.0,29444.86,2026-03-10 04:30:00,Debit Card,settled
TXN_RZP_100283,ORD_INV_200283,UTR_HDFC_800283,31582.94,631.66,113.7,0.0,0.0,0.0,0.0,30837.58,2026-03-10 05:15:00,UPI,settled
TXN_RZP_100284,ORD_INV_200284,UTR_HDFC_800284,6778.46,135.57,24.4,0.0,0.0,0.0,0.0,6618.49,2026-03-10 06:00:00,NetBanking,settled
TXN_RZP_100285,ORD_INV_200285,UTR_HDFC_800285,15152.14,303.04,54.55,0.0,0.0,0.0,0.0,14794.55,2026-03-10 06:45:00,NetBanking,settled
TXN_RZP_100286,ORD_INV_200286,UTR_HDFC_800286,39469.08,789.38,142.09,0.0,0.0,0.0,0.0,38537.61,2026-03-10 07:30:00,NetBanking,settled
TXN_RZP_100287,ORD_INV_200287,UTR_HDFC_800287,17706.98,354.14,63.75,0.0,0.0,0.0,0.0,17289.09,2026-03-10 08:15:00,UPI,settled
TXN_RZP_100288,ORD_INV_200288,UTR_HDFC_800288,34229.29,684.59,123.23,0.0,0.0,0.0,0.0,33421.47,2026-03-10 09:00:00,Debit Card,settled
TXN_RZP_100289,ORD_INV_200289,UTR_HDFC_800289,43185.58,863.71,155.47,0.0,0.0,0.0,0.0,42166.4,2026-03-10 09:45:00,Credit Card,settled
TXN_RZP_100290,ORD_INV_200290,UTR_HDFC_800290,24354.32,487.09,87.68,0.0,0.0,0.0,0.0,23779.55,2026-03-10 10:30:00,NetBanking,settled
TXN_RZP_100291,ORD_INV_200291,UTR_HDFC_800291,11137.07,222.74,40.09,0.0,0.0,0.0,0.0,10874.24,2026-03-10 11:15:00,NetBanking,settled
TXN_RZP_100292,ORD_INV_200292,UTR_HDFC_800292,12324.89,246.5,44.37,0.0,0.0,0.0,0.0,12034.02,2026-03-10 12:00:00,Credit Card,settled
TXN_RZP_100293,ORD_INV_200293,UTR_HDFC_800293,33821.93,676.44,121.76,0.0,0.0,0.0,0.0,33023.73,2026-03-10 12:45:00,Wallet,settled
TXN_RZP_100294,ORD_INV_200294,UTR_HDFC_800294,24992.88,499.86,89.97,0.0,0.0,0.0,0.0,24403.05,2026-03-10 13:30:00,NetBanking,settled
TXN_RZP_100295,ORD_INV_200295,UTR_HDFC_800295,9978.3,199.57,35.92,0.0,0.0,0.0,0.0,9742.81,2026-03-10 14:15:00,UPI,settled
TXN_RZP_100296,ORD_INV_200296,UTR_HDFC_800296,41938.57,838.77,150.98,0.0,0.0,0.0,0.0,40948.82,2026-03-10 15:00:00,Wallet,settled
TXN_RZP_100297,ORD_INV_200297,UTR_HDFC_800297,35374.38,707.49,127.35,0.0,0.0,0.0,0.0,34539.54,2026-03-10 15:45:00,Debit Card,settled
TXN_RZP_100298,ORD_INV_200298,UTR_HDFC_800298,28074.32,561.49,101.07,0.0,0.0,0.0,0.0,27411.76,2026-03-10 16:30:00,UPI,settled
TXN_RZP_100299,ORD_INV_200299,UTR_HDFC_800299,17145.7,342.91,61.72,0.0,0.0,0.0,0.0,16741.07,2026-03-10 17:15:00,Debit Card,settled
TXN_RZP_100300,ORD_INV_200300,UTR_HDFC_800300,35053.99,701.08,126.19,0.0,0.0,0.0,0.0,34226.72,2026-03-10 18:00:00,Credit Card,settled
TXN_RZP_100301,ORD_INV_200301,UTR_HDFC_800301,10373.01,207.46,37.34,0.0,0.0,0.0,0.0,10128.21,2026-03-10 18:45:00,NetBanking,settled
TXN_RZP_100302,ORD_INV_200302,UTR_HDFC_800302,19561.77,391.24,70.42,0.0,0.0,0.0,0.0,19100.11,2026-03-10 19:30:00,Debit Card,settled
TXN_RZP_100303,ORD_INV_200303,UTR_HDFC_800303,42954.48,859.09,154.64,0.0,0.0,0.0,0.0,41940.75,2026-03-10 20:15:00,NetBanking,settled
TXN_RZP_100304,ORD_INV_200304,UTR_HDFC_800304,39375.51,787.51,141.75,0.0,0.0,0.0,0.0,38446.25,2026-03-10 21:00:00,Wallet,settled
TXN_RZP_100305,ORD_INV_200305,UTR_HDFC_800305,43547.98,870.96,156.77,0.0,0.0,0.0,0.0,42520.25,2026-03-10 21:45:00,UPI,settled
TXN_RZP_100306,ORD_INV_200306,UTR_HDFC_800306,44840.87,896.82,161.43,0.0,0.0,0.0,0.0,43782.62,2026-03-10 22:30:00,NetBanking,settled
TXN_RZP_100307,ORD_INV_200307,UTR_HDFC_800307,9542.57,190.85,34.35,0.0,0.0,0.0,0.0,9317.37,2026-03-10 23:15:00,NetBanking,settled
TXN_RZP_100308,ORD_INV_200308,UTR_HDFC_800308,14480.22,289.6,52.13,0.0,0.0,0.0,0.0,14138.49,2026-03-11 00:00:00,UPI,settled
TXN_RZP_100309,ORD_INV_200309,UTR_HDFC_800309,18502.06,370.04,66.61,0.0,0.0,0.0,0.0,18065.41,2026-03-11 00:45:00,NetBanking,settled
TXN_RZP_100310,ORD_INV_200310,UTR_HDFC_800310,14319.79,286.4,51.55,0.0,0.0,0.0,0.0,13981.84,2026-03-11 01:30:00,UPI,settled
TXN_RZP_100311,ORD_INV_200311,UTR_HDFC_800311,43747.41,874.95,157.49,0.0,0.0,0.0,0.0,42714.97,2026-03-11 02:15:00,Wallet,settled
TXN_RZP_100312,ORD_INV_200312,UTR_HDFC_800312,8210.91,164.22,29.56,0.0,0.0,0.0,0.0,8017.13,2026-03-11 03:00:00,Debit Card,settled
