transaction_id,order_id,utr,ground_truth_status,ground_truth_match_id,ground_truth_exception_type,ground_truth_expected_amount,ground_truth_actual_credit,ground_truth_variance,ground_truth_root_cause
TXN_RZP_100178,ORD_INV_200178,UTR_HDFC_800178,MATCHED,UTR_HDFC_800178,NONE,19982.02,19982.02,0.0,MATCHED
TXN_RZP_100179,ORD_INV_200179,UTR_HDFC_800179,MATCHED,UTR_HDFC_800179,NONE,1764.71,1764.71,0.0,MATCHED
TXN_RZP_100180,ORD_INV_200180,UTR_HDFC_800180,MATCHED,UTR_HDFC_800180,NONE,3444.92,3444.92,0.0,MATCHED
TXN_RZP_100181,ORD_INV_200181,UTR_HDFC_800181,MATCHED,UTR_HDFC_800181,NONE,18876.2,18876.2,0.0,MATCHED
TXN_RZP_100182,ORD_INV_200182,UTR_HDFC_800182,MATCHED,UTR_HDFC_800182,NONE,39945.08,39945.08,0.0,MATCHED
TXN_RZP_100183,ORD_INV_200183,UTR_HDFC_800183,MATCHED,UTR_HDFC_800183,NONE,7575.35,7575.35,0.0,T+1 Settlement Window Drift
TXN_RZP_100184,ORD_INV_200184,UTR_HDFC_800184,MATCHED,UTR_HDFC_800184,NONE,19487.19,19487.19,0.0,MATCHED
TXN_RZP_100185,ORD_INV_200185,UTR_HDFC_800185,MATCHED,UTR_HDFC_800185,NONE,41438.89,41438.89,0.0,MATCHED
TXN_RZP_100186,ORD_INV_200186,UTR_HDFC_800186,MATCHED,UTR_HDFC_800186,NONE,19426.38,19426.38,0.0,MATCHED
TXN_RZP_100187,ORD_INV_200187,UTR_HDFC_800187,MATCHED,UTR_HDFC_800187,NONE,32364.67,32364.67,0.0,MATCHED
TXN_RZP_100188,ORD_INV_200188,UTR_HDFC_800188,MATCHED,UTR_HDFC_800188,NONE,4323.25,4323.25,0.0,MATCHED
TXN_RZP_100189,ORD_INV_200189,UTR_HDFC_800189,MATCHED,UTR_HDFC_800189,NONE,43919.36,43919.36,0.0,MATCHED
TXN_RZP_100190,ORD_INV_200190,UTR_HDFC_800190,MATCHED,UTR_HDFC_800190,NONE,33610.44,33610.44,0.0,MATCHED
TXN_RZP_100191,ORD_INV_200191,UTR_HDFC_800191,MATCHED,UTR_HDFC_800191,NONE,40279.09,40279.09,0.0,MATCHED
TXN_RZP_100192,ORD_INV_200192,UTR_HDFC_800192,MATCHED,UTR_HDFC_800192,NONE,28015.99,28015.99,0.0,MATCHED
TXN_RZP_100193,ORD_INV_200193,UTR_HDFC_800193,MATCHED,UTR_HDFC_800193,NONE,15511.54,15511.54,0.0,MATCHED
TXN_RZP_100194,ORD_INV_200194,UTR_HDFC_800194,MATCHED,UTR_HDFC_800194,NONE,37735.69,37735.69,0.0,T+2 Banking Cycle Delay
TXN_RZP_100195,ORD_INV_200195,UTR_HDFC_800195,MATCHED,UTR_HDFC_800195,NONE,12906.95,12906.95,0.0,MATCHED
TXN_RZP_100196,ORD_INV_200196,UTR_HDFC_800196,MATCHED,UTR_HDFC_800196,NONE,20170.45,20170.45,0.0,MATCHED
TXN_RZP_100197,ORD_INV_200197,UTR_HDFC_800197,MATCHED,UTR_HDFC_800197,NONE,5395.49,5395.49,0.0,MATCHED
TXN_RZP_100198,ORD_INV_200198,UTR_HDFC_800198,MATCHED,UTR_HDFC_800198,NONE,29013.28,29013.28,0.0,MATCHED
TXN_RZP_100199,ORD_INV_200199,UTR_HDFC_800199,MATCHED,UTR_HDFC_800199,NONE,2704.84,2704.84,0.0,MATCHED
TXN_RZP_100200,ORD_INV_200200,UTR_HDFC_800200,MATCHED,UTR_HDFC_800200,NONE,27607.22,27607.22,0.0,MATCHED
TXN_RZP_100201,ORD_INV_200201,UTR_HDFC_800201,MATCHED,UTR_HDFC_800201,NONE,24285.67,24285.67,0.0,MATCHED
TXN_RZP_100202,ORD_INV_200202,UTR_HDFC_800202,MATCHED,UTR_HDFC_800202,NONE,5635.46,5635.46,0.0,MATCHED
TXN_RZP_100203,ORD_INV_200203,UTR_HDFC_800203,MATCHED,UTR_HDFC_800203,NONE,13889.28,13889.28,0.0,MATCHED
TXN_RZP_100204,ORD_INV_200204,UTR_HDFC_800204,MATCHED,UTR_HDFC_800204,NONE,4405.31,4405.31,0.0,MATCHED
TXN_RZP_100205,ORD_INV_200205,UTR_HDFC_800205,MATCHED,UTR_HDFC_800205,NONE,28579.47,28579.47,0.0,MATCHED
TXN_RZP_100206,ORD_INV_200206,UTR_HDFC_800206,MATCHED,UTR_HDFC_800206,NONE,22526.66,22526.66,0.0,MATCHED
TXN_RZP_100207,ORD_INV_200207,UTR_HDFC_800207,MATCHED,UTR_HDFC_800207,NONE,43076.74,43076.74,0.0,MATCHED
TXN_RZP_100208,ORD_INV_200208,UTR_HDFC_800208,MATCHED,UTR_HDFC_800208,NONE,17064.66,17064.66,0.0,MATCHED
TXN_RZP_100209,ORD_INV_200209,UTR_HDFC_800209,MATCHED,UTR_HDFC_800209,NONE,38010.08,38010.08,0.0,MATCHED
TXN_RZP_100210,ORD_INV_200210,UTR_HDFC_800210,MATCHED,UTR_HDFC_800210,NONE,41071.48,41071.48,0.0,MATCHED
TXN_RZP_100211,ORD_INV_200211,UTR_HDFC_800211,MATCHED,UTR_HDFC_800211,NONE,12672.46,12672.46,0.0,MATCHED
TXN_RZP_100212,ORD_INV_200212,UTR_HDFC_800212,MATCHED,UTR_HDFC_800212,NONE,38063.87,38063.87,0.0,MATCHED
TXN_RZP_100213,ORD_INV_200213,UTR_HDFC_800213,MATCHED,UTR_HDFC_800213,NONE,15387.84,15387.84,0.0,MATCHED
TXN_RZP_100214,ORD_INV_200214,UTR_HDFC_800212,EXCEPTION,UNRESOLVED,DUPLICATE_UTR,20193.07,20193.07,0.0,Duplicate UTR Reference Detected
TXN_RZP_100215,ORD_INV_200215,UTR_HDFC_800215,MATCHED,UTR_HDFC_800215,NONE,25269.97,25269.97,0.0,MATCHED
TXN_RZP_100216,ORD_INV_200215,UTR_HDFC_800216,EXCEPTION,UNRESOLVED,DUPLICATE_TRANSACTION,14213.04,14213.04,0.0,Duplicate Transaction Capture
TXN_RZP_100217,ORD_INV_200217,UTR_HDFC_800217,MATCHED,UTR_HDFC_800217,NONE,43432.9,43432.9,0.0,MATCHED
TXN_RZP_100218,ORD_INV_200218,UTR_HDFC_800218,MATCHED,UTR_HDFC_800218,NONE,5845.61,5845.61,0.0,MATCHED
TXN_RZP_100219,ORD_INV_200219,UTR_HDFC_800219,MATCHED,UTR_HDFC_800219,NONE,38453.17,38453.17,0.0,MATCHED
TXN_RZP_100220,ORD_INV_200220,UTR_HDFC_800220,MATCHED,UTR_HDFC_800220,NONE,1010.83,1010.83,0.0,MATCHED
TXN_RZP_100221,ORD_INV_200221,UTR_HDFC_800221,MATCHED,UTR_HDFC_800221,NONE,3603.97,3603.97,0.0,MATCHED
TXN_RZP_100222,ORD_INV_200222,UTR_HDFC_800222,MATCHED,UTR_HDFC_800222,NONE,28672.2,28672.2,0.0,MATCHED
TXN_RZP_100223,ORD_INV_200223,UTR_HDFC_800223,MATCHED,UTR_HDFC_800223,NONE,41938.65,41938.65,0.0,MATCHED
TXN_RZP_100224,ORD_INV_200224,UTR_HDFC_800224,MATCHED,UTR_HDFC_800224,NONE,27260.66,27260.66,0.0,MATCHED
TXN_RZP_100225,ORD_INV_200225,UTR_HDFC_800225,MATCHED,UTR_HDFC_800225,NONE,32897.97,32897.97,0.0,MATCHED
TXN_RZP_100226,ORD_INV_200226,UTR_HDFC_800226,MATCHED,UTR_HDFC_800226,NONE,19684.46,19684.46,0.0,MATCHED
TXN_RZP_100227,ORD_INV_200227,UTR_HDFC_800227,MATCHED,UTR_HDFC_800227,NONE,14483.26,14483.26,0.0,MATCHED
TXN_RZP_100228,ORD_INV_200228,UTR_HDFC_800228,MATCHED,UTR_HDFC_800228,NONE,16683.41,16683.41,0.0,MATCHED
TXN_RZP_100229,ORD_INV_200229,UTR_HDFC_800229,EXCEPTION,UNRESOLVED,PARTIAL_REFUND,25014.09,17328.48,7685.61,Partial Customer Refund Deducted
TXN_RZP_100230,ORD_INV_200230,UTR_HDFC_800230,MATCHED,UTR_HDFC_800230,NONE,3784.47,3784.47,0.0,MATCHED
TXN_RZP_100231,ORD_INV_200231,UTR_HDFC_800231,MATCHED,UTR_HDFC_800231,NONE,22038.16,22038.16,0.0,MATCHED
TXN_RZP_100232,ORD_INV_200232,UTR_HDFC_800232,MATCHED,UTR_HDFC_800232,NONE,20446.14,20446.14,0.0,MATCHED
TXN_RZP_100233,ORD_INV_200233,UTR_HDFC_800233,MATCHED,UTR_HDFC_800233,NONE,29413.5,29413.5,0.0,MATCHED
TXN_RZP_100234,ORD_INV_200234,UTR_HDFC_800234,MATCHED,UTR_HDFC_800234,NONE,3561.84,3561.84,0.0,MATCHED
TXN_RZP_100235,ORD_INV_200235,UTR_HDFC_800235,EXCEPTION,UNRESOLVED,FULL_REFUND,28197.08,0.0,28197.08,Full Order Cancellation & Refund
TXN_RZP_100236,ORD_INV_200236,UTR_HDFC_800236,MATCHED,UTR_HDFC_800236,NONE,37193.83,37193.83,0.0,MATCHED
TXN_RZP_100237,ORD_INV_200237,UTR_HDFC_800237,MATCHED,UTR_HDFC_800237,NONE,4991.43,4991.43,0.0,MATCHED
TXN_RZP_100238,ORD_INV_200238,UTR_HDFC_800238,MATCHED,UTR_HDFC_800238,NONE,25401.38,25401.38,0.0,MATCHED
TXN_RZP_100239,ORD_INV_200239,UTR_HDFC_800239,MATCHED,UTR_HDFC_800239,NONE,12308.06,12308.06,0.0,MATCHED
TXN_RZP_100240,ORD_INV_200240,UTR_HDFC_800240,MATCHED,UTR_HDFC_800240,NONE,36650.4,36650.4,0.0,MATCHED
TXN_RZP_100241,ORD_INV_200241,UTR_HDFC_800241,MATCHED,UTR_HDFC_800241,NONE,9889.52,9889.52,0.0,MATCHED
TXN_RZP_100242,ORD_INV_200242,UTR_HDFC_800242,MATCHED,UTR_HDFC_800242,NONE,29889.74,29889.74,0.0,MATCHED
TXN_RZP_100243,ORD_INV_200243,UTR_HDFC_800243,MATCHED,UTR_HDFC_800243,NONE,13810.05,13810.05,0.0,MATCHED
TXN_RZP_100244,ORD_INV_200244,UTR_HDFC_800244,MATCHED,UTR_HDFC_800244,NONE,32269.88,32269.88,0.0,MATCHED
TXN_RZP_100245,ORD_INV_200245,UTR_HDFC_800245,MATCHED,UTR_HDFC_800245,NONE,32929.11,32929.11,0.0,MATCHED
TXN_RZP_100246,ORD_INV_200246,UTR_HDFC_800246,MATCHED,UTR_HDFC_800246,NONE,34630.76,34630.76,0.0,MATCHED
TXN_RZP_100247,ORD_INV_200247,UTR_HDFC_800247,MATCHED,UTR_HDFC_800247,NONE,36547.24,36547.24,0.0,MATCHED
TXN_RZP_100248,ORD_INV_200248,UTR_HDFC_800248,MATCHED,UTR_HDFC_800248,NONE,32888.94,32888.94,0.0,MATCHED
TXN_RZP_100249,ORD_INV_200249,UTR_HDFC_800249,MATCHED,UTR_HDFC_800249,NONE,42320.3,42320.3,0.0,MATCHED
TXN_RZP_100250,ORD_INV_200250,UTR_HDFC_800250,MATCHED,UTR_HDFC_800250,NONE,42511.08,42511.08,0.0,MATCHED
TXN_RZP_100251,ORD_INV_200251,UTR_HDFC_800251,MATCHED,UTR_HDFC_800251,NONE,34812.52,34812.52,0.0,MATCHED
TXN_RZP_100252,ORD_INV_200252,UTR_HDFC_800252,MATCHED,UTR_HDFC_800252,NONE,20168.72,20168.72,0.0,MATCHED
TXN_RZP_100253,ORD_INV_200253,UTR_HDFC_800253,MATCHED,UTR_HDFC_800253,NONE,36196.05,36196.05,0.0,MATCHED
TXN_RZP_100254,ORD_INV_200254,UTR_HDFC_800254,MATCHED,UTR_HDFC_800254,NONE,20896.36,20896.36,0.0,MATCHED
TXN_RZP_100255,ORD_INV_200255,UTR_HDFC_800255,MATCHED,UTR_HDFC_800255,NONE,40243.48,40243.48,0.0,MATCHED
TXN_RZP_100256,ORD_INV_200256,UTR_HDFC_800256,MATCHED,UTR_HDFC_800256,NONE,39987.65,39987.65,0.0,MATCHED
TXN_RZP_100257,ORD_INV_200257,UTR_HDFC_800257,MATCHED,UTR_HDFC_800257,NONE,6435.49,6435.49,0.0,MATCHED
TXN_RZP_100258,ORD_INV_200258,UTR_HDFC_800258,EXCEPTION,UNRESOLVED,CHARGEBACK_RESERVE,5404.15,5004.15,400.0,Unmapped Chargeback Reserve Holdback
TXN_RZP_100259,ORD_INV_200259,UTR_HDFC_800259,MATCHED,UTR_HDFC_800259,NONE,17285.25,17285.25,0.0,MATCHED
TXN_RZP_100260,ORD_INV_200260,UTR_HDFC_800260,MATCHED,UTR_HDFC_800260,NONE,25947.58,25947.58,0.0,MATCHED
TXN_RZP_100261,ORD_INV_200261,UTR_HDFC_800261,MATCHED,UTR_HDFC_800261,NONE,36687.64,36687.64,0.0,MATCHED
TXN_RZP_100262,ORD_INV_200262,UTR_HDFC_800262,MATCHED,UTR_HDFC_800262,NONE,1768.04,1768.04,0.0,MATCHED
TXN_RZP_100263,ORD_INV_200263,UTR_HDFC_800263,MATCHED,UTR_HDFC_800263,NONE,19728.82,19728.82,0.0,MATCHED
TXN_RZP_100264,ORD_INV_200264,UTR_HDFC_800264,MATCHED,UTR_HDFC_800264,NONE,43106.52,43106.52,0.0,MATCHED
TXN_RZP_100265,ORD_INV_200265,UTR_HDFC_800265,MATCHED,UTR_HDFC_800265,NONE,2981.5,2981.5,0.0,MATCHED
TXN_RZP_100266,ORD_INV_200266,UTR_HDFC_800266,MATCHED,UTR_HDFC_800266,NONE,41715.06,41715.06,0.0,MATCHED
TXN_RZP_100267,ORD_INV_200267,UTR_HDFC_800267,MATCHED,UTR_HDFC_800267,NONE,28317.65,28317.65,0.0,MATCHED
TXN_RZP_100268,ORD_INV_200268,UTR_HDFC_800268,MATCHED,UTR_HDFC_800268,NONE,34643.04,34643.04,0.0,MATCHED
TXN_RZP_100269,ORD_INV_200269,UTR_HDFC_800269,MATCHED,UTR_HDFC_800269,NONE,3332.88,3332.88,0.0,MATCHED
TXN_RZP_100270,ORD_INV_200270,UTR_HDFC_800270,MATCHED,UTR_HDFC_800270,NONE,35787.81,35787.81,0.0,MATCHED
TXN_RZP_100271,ORD_INV_200271,UTR_HDFC_800271,MATCHED,UTR_HDFC_800271,NONE,34723.65,34723.65,0.0,MATCHED
TXN_RZP_100272,ORD_INV_200272,UTR_HDFC_800272,MATCHED,UTR_HDFC_800272,NONE,37765.03,37765.03,0.0,MATCHED
TXN_RZP_100273,ORD_INV_200273,UTR_HDFC_800273,MATCHED,UTR_HDFC_800273,NONE,35153.96,35153.96,0.0,MATCHED
TXN_RZP_100274,ORD_INV_200274,UNKNOWN,EXCEPTION,UNRESOLVED,MISSING_SETTLEMENT,989.59,0.0,989.59,Gateway Settlement Omitted from Bank Statement
TXN_RZP_100275,ORD_INV_200275,UTR_HDFC_800275,MATCHED,UTR_HDFC_800275,NONE,1029.74,1029.74,0.0,MATCHED
TXN_RZP_100276,ORD_INV_200276,UTR_HDFC_800276,MATCHED,UTR_HDFC_800276,NONE,32677.88,32677.88,0.0,MATCHED
TXN_RZP_100277,ORD_INV_200277,UTR_HDFC_800277,MATCHED,UTR_HDFC_800277,NONE,21104.28,21104.28,0.0,MATCHED
TXN_RZP_100278,ORD_INV_200278,UTR_HDFC_800278,MATCHED,UTR_HDFC_800278,NONE,20047.48,20047.48,0.0,MATCHED
TXN_RZP_100279,ORD_INV_200279,UTR_HDFC_800279,EXCEPTION,UNRESOLVED,WRONG_MDR_TIER,32046.81,31465.87,580.94,International/Corporate MDR Tier Applied (3.5%)
TXN_RZP_100280,ORD_INV_200280,UTR_HDFC_800280,MATCHED,UTR_HDFC_800280,NONE,28388.99,28388.99,0.0,MATCHED
TXN_RZP_100281,ORD_INV_200281,UTR_HDFC_800281,MATCHED,UTR_HDFC_800281,NONE,37280.78,37280.78,0.0,MATCHED
TXN_RZP_100282,ORD_INV_200282,UTR_HDFC_800282,MATCHED,UTR_HDFC_800282,NONE,31399.78,31399.78,0.0,MATCHED
TXN_RZP_100283,ORD_INV_200283,UTR_HDFC_800283,MATCHED,UTR_HDFC_800283,NONE,14384.6,14384.6,0.0,MATCHED
TXN_RZP_100284,ORD_INV_200284,UTR_HDFC_800284,MATCHED,UTR_HDFC_800284,NONE,12331.4,12331.4,0.0,MATCHED
TXN_RZP_100285,ORD_INV_200285,UTR_HDFC_800285,MATCHED,UTR_HDFC_800285,NONE,16947.74,16947.74,0.0,MATCHED
TXN_RZP_100286,ORD_INV_200286,UTR_HDFC_800286,MATCHED,UTR_HDFC_800286,NONE,20122.03,20122.03,0.0,MATCHED
TXN_RZP_100287,ORD_INV_200287,UTR_HDFC_800287,EXCEPTION,UNRESOLVED,GST_MISMATCH,34917.77,34905.27,12.5,Statutory GST Rate Calculation Divergence
TXN_RZP_100288,ORD_INV_200288,UTR_HDFC_800288,MATCHED,UTR_HDFC_800288,NONE,19091.18,19091.18,0.0,MATCHED
TXN_RZP_100289,ORD_INV_200289,UTR_HDFC_800289,MATCHED,UTR_HDFC_800289,NONE,36414.12,36414.12,0.0,MATCHED
TXN_RZP_100290,ORD_INV_200290,UTR_HDFC_800290,MATCHED,UTR_HDFC_800290,NONE,13967.67,13967.67,0.0,MATCHED
TXN_RZP_100291,ORD_INV_200291,UTR_HDFC_800291,MATCHED,UTR_HDFC_800291,NONE,41914.81,41914.81,0.0,MATCHED
TXN_RZP_100292,ORD_INV_200292,UTR_HDFC_800292,MATCHED,UTR_HDFC_800292,NONE,36603.88,36603.88,0.0,MATCHED
TXN_RZP_100293,ORD_INV_200293,UTR_HDFC_800293,MATCHED,UTR_HDFC_800293,NONE,32803.03,32803.03,0.0,MATCHED
TXN_RZP_100294,ORD_INV_200294,UTR_HDFC_800294,MATCHED,UTR_HDFC_800294,NONE,25909.43,25909.43,0.0,MATCHED
TXN_RZP_100295,ORD_INV_200295,UTR_HDFC_800295,MATCHED,UTR_HDFC_800295,NONE,29551.81,29551.81,0.0,MATCHED
TXN_RZP_100296,ORD_INV_200296,UTR_HDFC_800296,MATCHED,UTR_HDFC_800296,NONE,38187.3,38187.3,0.0,MATCHED
TXN_RZP_100297,ORD_INV_200297,UTR_HDFC_800297,MATCHED,UTR_HDFC_800297,NONE,15672.2,15672.2,0.0,MATCHED
TXN_RZP_100298,ORD_INV_200298,UTR_HDFC_800298,MATCHED,UTR_HDFC_800298,NONE,7087.4,7087.4,0.0,MATCHED
TXN_RZP_100299,ORD_INV_200299,UTR_HDFC_800299,MATCHED,UTR_HDFC_800299,NONE,15605.4,15605.4,0.0,MATCHED
TXN_RZP_100300,ORD_INV_200300,UTR_HDFC_800300,MATCHED,UTR_HDFC_800300,NONE,33588.49,33588.49,0.0,MATCHED
TXN_RZP_100301,ORD_INV_200301,UTR_HDFC_800301,EXCEPTION,UNRESOLVED,BANK_FEE,37187.35,37137.35,50.0,Direct Inter-bank Transfer Fee Deducted
TXN_RZP_100302,ORD_INV_200302,UTR_HDFC_800302,MATCHED,UTR_HDFC_800302,NONE,26891.64,26891.64,0.0,MATCHED
TXN_RZP_100303,ORD_INV_200303,UTR_HDFC_800303,MATCHED,UTR_HDFC_800303,NONE,12255.3,12255.3,0.0,MATCHED
TXN_RZP_100304,ORD_INV_200304,UTR_HDFC_800304,MATCHED,UTR_HDFC_800304,NONE,607.93,607.93,0.0,MATCHED
TXN_RZP_100305,ORD_INV_200305,UTR_HDFC_800305,MATCHED,UTR_HDFC_800305,NONE,3375.4,3375.4,0.0,MATCHED
TXN_RZP_100306,ORD_INV_200306,UTR_HDFC_800306,MATCHED,UTR_HDFC_800306,NONE,16742.41,16742.41,0.0,MATCHED
TXN_RZP_100307,ORD_INV_200307,UTR_HDFC_800307,MATCHED,UTR_HDFC_800307,NONE,16474.67,16474.67,0.0,MATCHED
TXN_RZP_100308,ORD_INV_200308,UTR_HDFC_800308,EXCEPTION,UNRESOLVED,SPLIT_SETTLEMENT,38852.16,19426.08,19426.08,Split Gateway Payout across Settlement Cycles
TXN_RZP_100309,ORD_INV_200309,UTR_HDFC_800309,EXCEPTION,UNRESOLVED,GST_ROUNDING_ERROR,29724.26,29725.01,-0.75,Sub-rupee Decimal Rounding Difference
TXN_RZP_100310,ORD_INV_200310,UTR_HDFC_800310,MATCHED,UTR_HDFC_800310,NONE,21514.77,21514.77,0.0,MATCHED
TXN_RZP_100311,ORD_INV_200311,UTR_HDFC_800311,MATCHED,UTR_HDFC_800311,NONE,9739.74,9739.74,0.0,MATCHED
TXN_RZP_100312,ORD_INV_200312,UTR_HDFC_800312,MATCHED,UTR_HDFC_800312,NONE,19084.37,19084.37,0.0,MATCHED
TXN_RZP_100313,ORD_INV_200313,UTR_HDFC_800313,MATCHED,UTR_HDFC_800313,NONE,23314.1,23314.1,0.0,MATCHED
TXN_RZP_100314,ORD_INV_200314,UTR_HDFC_800314,MATCHED,UTR_HDFC_800314,NONE,17573.75,17573.75,0.0,MATCHED
TXN_RZP_100315,ORD_INV_200315,UTR_HDFC_800315,MATCHED,UTR_HDFC_800315,NONE,9253.82,9253.82,0.0,MATCHED
TXN_RZP_100316,ORD_INV_200316,UTR_HDFC_800316,MATCHED,UTR_HDFC_800316,NONE,12960.54,12960.54,0.0,MATCHED
TXN_RZP_100317,ORD_INV_200317,UTR_HDFC_800317,MATCHED,UTR_HDFC_800317,NONE,32908.77,32908.77,0.0,MATCHED
TXN_RZP_100318,ORD_INV_200318,UTR_HDFC_800318,MATCHED,UTR_HDFC_800318,NONE,23560.33,23560.33,0.0,MATCHED
TXN_RZP_100319,ORD_INV_200319,UTR_HDFC_800319,MATCHED,UTR_HDFC_800319,NONE,3483.97,3483.97,0.0,MATCHED
TXN_RZP_100320,ORD_INV_200320,UTR_HDFC_800320,MATCHED,UTR_HDFC_800320,NONE,20385.31,20385.31,0.0,MATCHED
TXN_RZP_100321,ORD_INV_200321,UTR_HDFC_800321,MATCHED,UTR_HDFC_800321,NONE,25339.82,25339.82,0.0,MATCHED
TXN_RZP_100322,ORD_INV_200322,UTR_HDFC_800322,MATCHED,UTR_HDFC_800322,NONE,17999.64,17999.64,0.0,MATCHED
TXN_RZP_100323,ORD_INV_200323,UTR_HDFC_800323,MATCHED,UTR_HDFC_800323,NONE,36614.96,36614.96,0.0,MATCHED
TXN_RZP_100324,ORD_INV_200324,UTR_HDFC_800324,MATCHED,UTR_HDFC_800324,NONE,37158.11,37158.11,0.0,MATCHED
TXN_RZP_100325,ORD_INV_200325,UTR_HDFC_800325,MATCHED,UTR_HDFC_800325,NONE,23184.55,23184.55,0.0,MATCHED
TXN_RZP_100326,ORD_INV_200326,UTR_HDFC_800326,MATCHED,UTR_HDFC_800326,NONE,10001.46,10001.46,0.0,MATCHED
TXN_RZP_100327,ORD_INV_200327,UTR_HDFC_800327,EXCEPTION,UNRESOLVED,MISSING_INVOICE,23474.13,23474.13,0.0,Merchant ERP Order Incomplete or Unrecorded
TXN_RZP_100328,ORD_INV_200328,UTR_HDFC_800328,MATCHED,UTR_HDFC_800328,NONE,32052.75,32052.75,0.0,MATCHED
TXN_RZP_100329,ORD_INV_200329,UTR_HDFC_800329,MATCHED,UTR_HDFC_800329,NONE,6726.16,6726.16,0.0,MATCHED
TXN_RZP_100330,ORD_INV_200330,UTR_HDFC_800330,MATCHED,UTR_HDFC_800330,NONE,33484.28,33484.28,0.0,MATCHED
TXN_RZP_100331,ORD_INV_200331,UTR_HDFC_800331,MATCHED,UTR_HDFC_800331,NONE,20568.35,20568.35,0.0,MATCHED
TXN_RZP_100332,ORD_INV_200332,UTR_HDFC_800332,MATCHED,UTR_HDFC_800332,NONE,30036.61,30036.61,0.0,Alternative Bank Narration Formatting
TXN_RZP_100333,ORD_INV_200333,UTR_HDFC_800333,MATCHED,UTR_HDFC_800333,NONE,38019.67,38019.67,0.0,MATCHED
TXN_RZP_100334,ORD_INV_200334,UTR_HDFC_800334,MATCHED,UTR_HDFC_800334,NONE,3318.76,3318.76,0.0,MATCHED
TXN_RZP_100335,ORD_INV_200335,UTR_HDFC_800335,MATCHED,UTR_HDFC_800335,NONE,26125.42,26125.42,0.0,MATCHED
TXN_RZP_100336,ORD_INV_200336,UTR_HDFC_800336,MATCHED,UTR_HDFC_800336,NONE,13874.37,13874.37,0.0,MATCHED
TXN_RZP_100337,ORD_INV_200337,UTR_HDFC_800337,MATCHED,UTR_HDFC_800337,NONE,16417.32,16417.32,0.0,MATCHED
TXN_RZP_100338,ORD_INV_200338,UTR_HDFC_800338,MATCHED,UTR_HDFC_800338,NONE,27153.8,27153.8,0.0,MATCHED
TXN_RZP_100339,ORD_INV_200339,UTR_HDFC_800339,MATCHED,UTR_HDFC_800339,NONE,25641.94,25641.94,0.0,MATCHED
TXN_RZP_100340,ORD_INV_200340,UTR_HDFC_800340,MATCHED,UTR_HDFC_800340,NONE,14359.11,14359.11,0.0,MATCHED
TXN_RZP_100341,ORD_INV_200341,UTR_HDFC_800341,MATCHED,UTR_HDFC_800341,NONE,42094.84,42094.84,0.0,MATCHED
TXN_RZP_100342,ORD_INV_200342,UTR_HDFC_800342,MATCHED,UTR_HDFC_800342,NONE,43170.08,43170.08,0.0,MATCHED
TXN_RZP_100343,ORD_INV_200343,UTR_HDFC_800343,MATCHED,UTR_HDFC_800343,NONE,2048.2,2048.2,0.0,MATCHED
TXN_RZP_100344,ORD_INV_200344,UTR_HDFC_800344,MATCHED,UTR_HDFC_800344,NONE,16206.33,16206.33,0.0,MATCHED
TXN_RZP_100345,ORD_INV_200345,UTR_HDFC_800345,MATCHED,UTR_HDFC_800345,NONE,34105.5,34105.5,0.0,MATCHED
TXN_RZP_100346,ORD_INV_200346,UTR_HDFC_800346,MATCHED,UTR_HDFC_800346,NONE,3215.25,3215.25,0.0,Merchant Alias Name Mapping
TXN_RZP_100347,ORD_INV_200347,UTR_HDFC_800347,MATCHED,UTR_HDFC_800347,NONE,12729.49,12729.49,0.0,MATCHED
TXN_RZP_100348,ORD_INV_200348,UTR_HDFC_800348,MATCHED,UTR_HDFC_800348,NONE,3894.92,3894.92,0.0,MATCHED
TXN_RZP_100349,ORD_INV_200349,UTR_HDFC_800349,MATCHED,UTR_HDFC_800349,NONE,42529.69,42529.69,0.0,MATCHED
TXN_RZP_100350,ORD_INV_200350,UTR_HDFC_800350,MATCHED,UTR_HDFC_800350,NONE,13838.35,13838.35,0.0,MATCHED
TXN_RZP_100351,ORD_INV_200351,UTR_HDFC_800351,MATCHED,UTR_HDFC_800351,NONE,29556.32,29556.32,0.0,MATCHED
TXN_RZP_100352,ORD_INV_200352,UTR_HDFC_800352,MATCHED,UTR_HDFC_800352,NONE,22509.94,22509.94,0.0,MATCHED
TXN_RZP_100353,ORD_INV_200353,UTR_HDFC_800353,MATCHED,UTR_HDFC_800353,NONE,8200.54,8200.54,0.0,MATCHED
TXN_RZP_100354,ORD_INV_200354,UTR_HDFC_800354,MATCHED,UTR_HDFC_800354,NONE,8712.45,8712.45,0.0,MATCHED
TXN_RZP_100355,ORD_INV_200355,UTR_HDFC_800355,MATCHED,UTR_HDFC_800355,NONE,13237.17,13237.17,0.0,MATCHED
TXN_RZP_100356,ORD_INV_200356,UTR_HDFC_800356,MATCHED,UTR_HDFC_800356,NONE,29199.38,29199.38,0.0,MATCHED
TXN_RZP_100357,ORD_INV_200357,UTR_HDFC_800357,MATCHED,UTR_HDFC_800357,NONE,7066.58,7066.58,0.0,Truncated Reference Formatting in Narration
TXN_RZP_100358,ORD_INV_200358,UTR_HDFC_800358,MATCHED,UTR_HDFC_800358,NONE,31782.62,31782.62,0.0,MATCHED
