transaction_id,order_id,utr,gross_amount,mdr_amount,gst_on_mdr,tds_amount,refund_amount,chargeback_amount,other_deductions,expected_settlement,settlement_date,payment_method,status
TXN_RZP_100156,ORD_INV_200156,UTR_HDFC_800156,14022.1,280.44,50.48,0.0,0.0,0.0,0.0,13691.18,2026-03-06 06:00:00,NetBanking,settled
TXN_RZP_100157,ORD_INV_200157,UTR_HDFC_800157,25062.57,501.25,90.23,0.0,0.0,0.0,0.0,24471.09,2026-03-06 06:45:00,Debit Card,settled
TXN_RZP_100158,ORD_INV_200158,UTR_HDFC_800158,16058.34,321.17,57.81,0.0,0.0,0.0,0.0,15679.36,2026-03-06 07:30:00,NetBanking,settled
TXN_RZP_100159,ORD_INV_200159,UTR_HDFC_800159,11575.17,231.5,41.67,0.0,0.0,0.0,0.0,11302.0,2026-03-06 08:15:00,Debit Card,settled
TXN_RZP_100160,ORD_INV_200160,UTR_HDFC_800160,5688.12,113.76,20.48,0.0,0.0,0.0,0.0,5553.88,2026-03-06 09:00:00,Credit Card,settled
TXN_RZP_100161,ORD_INV_200161,UTR_HDFC_800161,10011.57,200.23,36.04,0.0,0.0,0.0,0.0,9775.3,2026-03-06 09:45:00,Credit Card,settled
TXN_RZP_100162,ORD_INV_200162,UTR_HDFC_800162,44129.8,882.6,158.87,0.0,0.0,0.0,0.0,43088.33,2026-03-06 10:30:00,Debit Card,settled
TXN_RZP_100163,ORD_INV_200163,UTR_HDFC_800163,16463.34,329.27,59.27,0.0,0.0,0.0,0.0,16074.8,2026-03-06 11:15:00,Debit Card,settled
TXN_RZP_100164,ORD_INV_200164,UTR_HDFC_800164,12598.0,251.96,45.35,0.0,0.0,0.0,0.0,12300.69,2026-03-06 12:00:00,UPI,settled
TXN_RZP_100165,ORD_INV_200165,UTR_HDFC_800165,31489.69,629.79,113.36,0.0,0.0,0.0,0.0,30746.54,2026-03-06 12:45:00,Wallet,settled
TXN_RZP_100166,ORD_INV_200166,UTR_HDFC_800166,39316.94,786.34,141.54,0.0,0.0,0.0,0.0,38389.06,2026-03-06 13:30:00,NetBanking,settled
TXN_RZP_100167,ORD_INV_200167,UTR_HDFC_800167,21724.59,434.49,78.21,0.0,0.0,0.0,0.0,21211.89,2026-03-06 14:15:00,Debit Card,settled
TXN_RZP_100168,ORD_INV_200168,UTR_HDFC_800168,11623.16,232.46,41.84,0.0,0.0,0.0,0.0,11348.86,2026-03-06 15:00:00,Credit Card,settled
TXN_RZP_100169,ORD_INV_200169,UTR_HDFC_800169,18241.59,364.83,65.67,0.0,0.0,0.0,0.0,17811.09,2026-03-06 15:45:00,UPI,settled
TXN_RZP_100170,ORD_INV_200170,UTR_HDFC_800170,7124.61,142.49,25.65,0.0,0.0,0.0,0.0,6956.47,2026-03-06 16:30:00,Wallet,settled
TXN_RZP_100171,ORD_INV_200171,UTR_HDFC_800171,44728.44,894.57,161.02,0.0,0.0,0.0,0.0,43672.85,2026-03-06 17:15:00,Debit Card,settled
TXN_RZP_100172,ORD_INV_200172,UTR_HDFC_800172,5000.0,100.0,18.0,0.0,0.0,0.0,0.0,4882.0,2026-03-06 18:00:00,Wallet,settled
TXN_RZP_100173,ORD_INV_200173,UTR_HDFC_800173,20465.47,409.31,73.68,0.0,0.0,0.0,0.0,19982.48,2026-03-06 18:45:00,Credit Card,settled
TXN_RZP_100174,ORD_INV_200174,UNKNOWN,13985.23,279.7,50.35,0.0,0.0,0.0,0.0,13655.18,2026-03-06 19:30:00,Debit Card,settled
TXN_RZP_100175,ORD_INV_200175,UTR_HDFC_800175,42659.9,853.2,153.58,0.0,0.0,0.0,0.0,41653.12,2026-03-06 20:15:00,UPI,settled
TXN_RZP_100176,ORD_INV_200176,UTR_HDFC_800176,29838.12,596.76,107.42,0.0,0.0,0.0,0.0,29133.94,2026-03-06 21:00:00,Credit Card,settled
TXN_RZP_100177,ORD_INV_200177,UTR_HDFC_800177,24996.45,499.93,89.99,0.0,0.0,0.0,0.0,24406.53,2026-03-06 21:45:00,Credit Card,settled
TXN_RZP_100178,ORD_INV_200178,UTR_HDFC_800178,20464.99,409.3,73.67,0.0,0.0,0.0,0.0,19982.02,2026-03-06 22:30:00,UPI,settled
TXN_RZP_100179,ORD_INV_200179,UTR_HDFC_800179,1807.37,36.15,6.51,0.0,0.0,0.0,0.0,1764.71,2026-03-06 23:15:00,NetBanking,settled
TXN_RZP_100180,ORD_INV_200180,UTR_HDFC_800180,3528.18,70.56,12.7,0.0,0.0,0.0,0.0,3444.92,2026-03-07 00:00:00,Debit Card,settled
TXN_RZP_100181,ORD_INV_200181,UTR_HDFC_800181,19332.45,386.65,69.6,0.0,0.0,0.0,0.0,18876.2,2026-03-07 00:45:00,Debit Card,settled
TXN_RZP_100182,ORD_INV_200182,UTR_HDFC_800182,40910.57,818.21,147.28,0.0,0.0,0.0,0.0,39945.08,2026-03-07 01:30:00,Credit Card,settled
TXN_RZP_100183,ORD_INV_200183,UTR_HDFC_800183,7758.45,155.17,27.93,0.0,0.0,0.0,0.0,7575.35,2026-03-07 02:15:00,UPI,settled
TXN_RZP_100184,ORD_INV_200184,UTR_HDFC_800184,19958.2,399.16,71.85,0.0,0.0,0.0,0.0,19487.19,2026-03-07 03:00:00,Wallet,settled
TXN_RZP_100185,ORD_INV_200185,UTR_HDFC_800185,42440.49,848.81,152.79,0.0,0.0,0.0,0.0,41438.89,2026-03-07 03:45:00,Debit Card,settled
TXN_RZP_100186,ORD_INV_200186,UTR_HDFC_800186,19895.93,397.92,71.63,0.0,0.0,0.0,0.0,19426.38,2026-03-07 04:30:00,Wallet,settled
TXN_RZP_100187,ORD_INV_200187,UTR_HDFC_800187,33146.94,662.94,119.33,0.0,0.0,0.0,0.0,32364.67,2026-03-07 05:15:00,UPI,settled
TXN_RZP_100188,ORD_INV_200188,UTR_HDFC_800188,4427.75,88.56,15.94,0.0,0.0,0.0,0.0,4323.25,2026-03-07 06:00:00,Debit Card,settled
TXN_RZP_100189,ORD_INV_200189,UTR_HDFC_800189,44980.91,899.62,161.93,0.0,0.0,0.0,0.0,43919.36,2026-03-07 06:45:00,Wallet,settled
TXN_RZP_100190,ORD_INV_200190,UTR_HDFC_800190,34422.82,688.46,123.92,0.0,0.0,0.0,0.0,33610.44,2026-03-07 07:30:00,Wallet,settled
TXN_RZP_100191,ORD_INV_200191,UTR_HDFC_800191,41252.65,825.05,148.51,0.0,0.0,0.0,0.0,40279.09,2026-03-07 08:15:00,NetBanking,settled
TXN_RZP_100192,ORD_INV_200192,UTR_HDFC_800192,28693.14,573.86,103.29,0.0,0.0,0.0,0.0,28015.99,2026-03-07 09:00:00,Wallet,settled
TXN_RZP_100193,ORD_INV_200193,UTR_HDFC_800193,15886.46,317.73,57.19,0.0,0.0,0.0,0.0,15511.54,2026-03-07 09:45:00,UPI,settled
TXN_RZP_100194,ORD_INV_200194,UTR_HDFC_800194,38647.78,772.96,139.13,0.0,0.0,0.0,0.0,37735.69,2026-03-07 10:30:00,Debit Card,settled
TXN_RZP_100195,ORD_INV_200195,UTR_HDFC_800195,13218.92,264.38,47.59,0.0,0.0,0.0,0.0,12906.95,2026-03-07 11:15:00,NetBanking,settled
TXN_RZP_100196,ORD_INV_200196,UTR_HDFC_800196,20657.98,413.16,74.37,0.0,0.0,0.0,0.0,20170.45,2026-03-07 12:00:00,Wallet,settled
TXN_RZP_100197,ORD_INV_200197,UTR_HDFC_800197,5525.9,110.52,19.89,0.0,0.0,0.0,0.0,5395.49,2026-03-07 12:45:00,Debit Card,settled
TXN_RZP_100198,ORD_INV_200198,UTR_HDFC_800198,29714.54,594.29,106.97,0.0,0.0,0.0,0.0,29013.28,2026-03-07 13:30:00,Wallet,settled
TXN_RZP_100199,ORD_INV_200199,UTR_HDFC_800199,2770.21,55.4,9.97,0.0,0.0,0.0,0.0,2704.84,2026-03-07 14:15:00,NetBanking,settled
TXN_RZP_100200,ORD_INV_200200,UTR_HDFC_800200,28274.5,565.49,101.79,0.0,0.0,0.0,0.0,27607.22,2026-03-07 15:00:00,Debit Card,settled
TXN_RZP_100201,ORD_INV_200201,UTR_HDFC_800201,24872.66,497.45,89.54,0.0,0.0,0.0,0.0,24285.67,2026-03-07 15:45:00,Credit Card,settled
TXN_RZP_100202,ORD_INV_200202,UTR_HDFC_800202,5771.67,115.43,20.78,0.0,0.0,0.0,0.0,5635.46,2026-03-07 16:30:00,NetBanking,settled
TXN_RZP_100203,ORD_INV_200203,UTR_HDFC_800203,14224.99,284.5,51.21,0.0,0.0,0.0,0.0,13889.28,2026-03-07 17:15:00,Credit Card,settled
TXN_RZP_100204,ORD_INV_200204,UTR_HDFC_800204,4511.79,90.24,16.24,0.0,0.0,0.0,0.0,4405.31,2026-03-07 18:00:00,Wallet,settled
TXN_RZP_100205,ORD_INV_200205,UTR_HDFC_800205,29270.24,585.4,105.37,0.0,0.0,0.0,0.0,28579.47,2026-03-07 18:45:00,NetBanking,settled
TXN_RZP_100206,ORD_INV_200206,UTR_HDFC_800206,23071.14,461.42,83.06,0.0,0.0,0.0,0.0,22526.66,2026-03-07 19:30:00,NetBanking,settled
TXN_RZP_100207,ORD_INV_200207,UTR_HDFC_800207,44117.92,882.36,158.82,0.0,0.0,0.0,0.0,43076.74,2026-03-07 20:15:00,NetBanking,settled
TXN_RZP_100208,ORD_INV_200208,UTR_HDFC_800208,17477.12,349.54,62.92,0.0,0.0,0.0,0.0,17064.66,2026-03-07 21:00:00,NetBanking,settled
TXN_RZP_100209,ORD_INV_200209,UTR_HDFC_800209,38928.8,778.58,140.14,0.0,0.0,0.0,0.0,38010.08,2026-03-07 21:45:00,Wallet,settled
TXN_RZP_100210,ORD_INV_200210,UTR_HDFC_800210,42064.19,841.28,151.43,0.0,0.0,0.0,0.0,41071.48,2026-03-07 22:30:00,NetBanking,settled
TXN_RZP_100211,ORD_INV_200211,UTR_HDFC_800211,12978.76,259.58,46.72,0.0,0.0,0.0,0.0,12672.46,2026-03-07 23:15:00,Debit Card,settled
TXN_RZP_100212,ORD_INV_200212,UTR_HDFC_800212,38983.89,779.68,140.34,0.0,0.0,0.0,0.0,38063.87,2026-03-08 00:00:00,Wallet,settled
TXN_RZP_100213,ORD_INV_200213,UTR_HDFC_800213,15759.78,315.2,56.74,0.0,0.0,0.0,0.0,15387.84,2026-03-08 00:45:00,Wallet,settled
TXN_RZP_100214,ORD_INV_200214,UTR_HDFC_800212,20681.14,413.62,74.45,0.0,0.0,0.0,0.0,20193.07,2026-03-08 01:30:00,Wallet,settled
TXN_RZP_100215,ORD_INV_200215,UTR_HDFC_800215,25880.76,517.62,93.17,0.0,0.0,0.0,0.0,25269.97,2026-03-08 02:15:00,Credit Card,settled
TXN_RZP_100216,ORD_INV_200215,UTR_HDFC_800216,14556.57,291.13,52.4,0.0,0.0,0.0,0.0,14213.04,2026-03-08 03:00:00,NetBanking,settled
TXN_RZP_100217,ORD_INV_200217,UTR_HDFC_800217,44482.69,889.65,160.14,0.0,0.0,0.0,0.0,43432.9,2026-03-08 03:45:00,NetBanking,settled
TXN_RZP_100218,ORD_INV_200218,UTR_HDFC_800218,5986.9,119.74,21.55,0.0,0.0,0.0,0.0,5845.61,2026-03-08 04:30:00,NetBanking,settled
TXN_RZP_100219,ORD_INV_200219,UTR_HDFC_800219,39382.6,787.65,141.78,0.0,0.0,0.0,0.0,38453.17,2026-03-08 05:15:00,Debit Card,settled
TXN_RZP_100220,ORD_INV_200220,UTR_HDFC_800220,1035.27,20.71,3.73,0.0,0.0,0.0,0.0,1010.83,2026-03-08 06:00:00,UPI,settled
TXN_RZP_100221,ORD_INV_200221,UTR_HDFC_800221,3691.08,73.82,13.29,0.0,0.0,0.0,0.0,3603.97,2026-03-08 06:45:00,NetBanking,settled
TXN_RZP_100222,ORD_INV_200222,UTR_HDFC_800222,29365.21,587.3,105.71,0.0,0.0,0.0,0.0,28672.2,2026-03-08 07:30:00,Debit Card,settled
TXN_RZP_100223,ORD_INV_200223,UTR_HDFC_800223,42952.33,859.05,154.63,0.0,0.0,0.0,0.0,41938.65,2026-03-08 08:15:00,Wallet,settled
TXN_RZP_100224,ORD_INV_200224,UTR_HDFC_800224,27919.56,558.39,100.51,0.0,0.0,0.0,0.0,27260.66,2026-03-08 09:00:00,Wallet,settled
TXN_RZP_100225,ORD_INV_200225,UTR_HDFC_800225,33693.12,673.86,121.29,0.0,0.0,0.0,0.0,32897.97,2026-03-08 09:45:00,Debit Card,settled
TXN_RZP_100226,ORD_INV_200226,UTR_HDFC_800226,20160.25,403.21,72.58,0.0,0.0,0.0,0.0,19684.46,2026-03-08 10:30:00,UPI,settled
TXN_RZP_100227,ORD_INV_200227,UTR_HDFC_800227,14833.33,296.67,53.4,0.0,0.0,0.0,0.0,14483.26,2026-03-08 11:15:00,UPI,settled
TXN_RZP_100228,ORD_INV_200228,UTR_HDFC_800228,17086.65,341.73,61.51,0.0,0.0,0.0,0.0,16683.41,2026-03-08 12:00:00,Debit Card,settled
TXN_RZP_100229,ORD_INV_200229,UTR_HDFC_800229,25618.69,512.37,92.23,0.0,7685.61,0.0,0.0,25014.09,2026-03-08 12:45:00,Credit Card,settled
TXN_RZP_100230,ORD_INV_200230,UTR_HDFC_800230,3875.94,77.52,13.95,0.0,0.0,0.0,0.0,3784.47,2026-03-08 13:30:00,Credit Card,settled
TXN_RZP_100231,ORD_INV_200231,UTR_HDFC_800231,22570.84,451.42,81.26,0.0,0.0,0.0,0.0,22038.16,2026-03-08 14:15:00,Wallet,settled
TXN_RZP_100232,ORD_INV_200232,UTR_HDFC_800232,20940.34,418.81,75.39,0.0,0.0,0.0,0.0,20446.14,2026-03-08 15:00:00,Credit Card,settled
TXN_RZP_100233,ORD_INV_200233,UTR_HDFC_800233,30124.44,602.49,108.45,0.0,0.0,0.0,0.0,29413.5,2026-03-08 15:45:00,NetBanking,settled
TXN_RZP_100234,ORD_INV_200234,UTR_HDFC_800234,3647.93,72.96,13.13,0.0,0.0,0.0,0.0,3561.84,2026-03-08 16:30:00,Debit Card,settled
TXN_RZP_100235,ORD_INV_200235,UTR_HDFC_800235,28878.61,577.57,103.96,0.0,28878.61,0.0,0.0,28197.08,2026-03-08 17:15:00,Wallet,pending
TXN_RZP_100236,ORD_INV_200236,UTR_HDFC_800236,38092.82,761.86,137.13,0.0,0.0,0.0,0.0,37193.83,2026-03-08 18:00:00,Debit Card,settled
TXN_RZP_100237,ORD_INV_200237,UTR_HDFC_800237,5112.07,102.24,18.4,0.0,0.0,0.0,0.0,4991.43,2026-03-08 18:45:00,NetBanking,settled
TXN_RZP_100238,ORD_INV_200238,UTR_HDFC_800238,26015.35,520.31,93.66,0.0,0.0,0.0,0.0,25401.38,2026-03-08 19:30:00,Wallet,settled
TXN_RZP_100239,ORD_INV_200239,UTR_HDFC_800239,12605.55,252.11,45.38,0.0,0.0,0.0,0.0,12308.06,2026-03-08 20:15:00,UPI,settled
TXN_RZP_100240,ORD_INV_200240,UTR_HDFC_800240,37536.26,750.73,135.13,0.0,0.0,0.0,0.0,36650.4,2026-03-08 21:00:00,UPI,settled
TXN_RZP_100241,ORD_INV_200241,UTR_HDFC_800241,10128.55,202.57,36.46,0.0,0.0,0.0,0.0,9889.52,2026-03-08 21:45:00,Credit Card,settled
TXN_RZP_100242,ORD_INV_200242,UTR_HDFC_800242,30612.18,612.24,110.2,0.0,0.0,0.0,0.0,29889.74,2026-03-08 22:30:00,Wallet,settled
TXN_RZP_100243,ORD_INV_200243,UTR_HDFC_800243,14143.85,282.88,50.92,0.0,0.0,0.0,0.0,13810.05,2026-03-08 23:15:00,UPI,settled
TXN_RZP_100244,ORD_INV_200244,UTR_HDFC_800244,33049.86,661.0,118.98,0.0,0.0,0.0,0.0,32269.88,2026-03-09 00:00:00,UPI,settled
TXN_RZP_100245,ORD_INV_200245,UTR_HDFC_800245,33725.02,674.5,121.41,0.0,0.0,0.0,0.0,32929.11,2026-03-09 00:45:00,Debit Card,settled
TXN_RZP_100246,ORD_INV_200246,UTR_HDFC_800246,35467.8,709.36,127.68,0.0,0.0,0.0,0.0,34630.76,2026-03-09 01:30:00,Credit Card,settled
TXN_RZP_100247,ORD_INV_200247,UTR_HDFC_800247,37430.6,748.61,134.75,0.0,0.0,0.0,0.0,36547.24,2026-03-09 02:15:00,Wallet,settled
TXN_RZP_100248,ORD_INV_200248,UTR_HDFC_800248,33683.88,673.68,121.26,0.0,0.0,0.0,0.0,32888.94,2026-03-09 03:00:00,NetBanking,settled
TXN_RZP_100249,ORD_INV_200249,UTR_HDFC_800249,43343.19,866.86,156.03,0.0,0.0,0.0,0.0,42320.3,2026-03-09 03:45:00,UPI,settled
TXN_RZP_100250,ORD_INV_200250,UTR_HDFC_800250,43538.59,870.77,156.74,0.0,0.0,0.0,0.0,42511.08,2026-03-09 04:30:00,Credit Card,settled
TXN_RZP_100251,ORD_INV_200251,UTR_HDFC_800251,35653.95,713.08,128.35,0.0,0.0,0.0,0.0,34812.52,2026-03-09 05:15:00,Debit Card,settled
TXN_RZP_100252,ORD_INV_200252,UTR_HDFC_800252,20656.2,413.12,74.36,0.0,0.0,0.0,0.0,20168.72,2026-03-09 06:00:00,Debit Card,settled
TXN_RZP_100253,ORD_INV_200253,UTR_HDFC_800253,37070.93,741.42,133.46,0.0,0.0,0.0,0.0,36196.05,2026-03-09 06:45:00,Wallet,settled
TXN_RZP_100254,ORD_INV_200254,UTR_HDFC_800254,21401.44,428.03,77.05,0.0,0.0,0.0,0.0,20896.36,2026-03-09 07:30:00,UPI,settled
TXN_RZP_100255,ORD_INV_200255,UTR_HDFC_800255,41216.18,824.32,148.38,0.0,0.0,0.0,0.0,40243.48,2026-03-09 08:15:00,Wallet,settled
TXN_RZP_100256,ORD_INV_200256,UTR_HDFC_800256,40954.16,819.08,147.43,0.0,0.0,0.0,0.0,39987.65,2026-03-09 09:00:00,UPI,settled
TXN_RZP_100257,ORD_INV_200257,UTR_HDFC_800257,6591.04,131.82,23.73,0.0,0.0,0.0,0.0,6435.49,2026-03-09 09:45:00,NetBanking,settled
TXN_RZP_100258,ORD_INV_200258,UTR_HDFC_800258,5534.78,110.7,19.93,0.0,0.0,400.0,0.0,5404.15,2026-03-09 10:30:00,Debit Card,settled
TXN_RZP_100259,ORD_INV_200259,UTR_HDFC_800259,17703.04,354.06,63.73,0.0,0.0,0.0,0.0,17285.25,2026-03-09 11:15:00,Wallet,settled
TXN_RZP_100260,ORD_INV_200260,UTR_HDFC_800260,26574.75,531.5,95.67,0.0,0.0,0.0,0.0,25947.58,2026-03-09 12:00:00,Wallet,settled
TXN_RZP_100261,ORD_INV_200261,UTR_HDFC_800261,37574.4,751.49,135.27,0.0,0.0,0.0,0.0,36687.64,2026-03-09 12:45:00,NetBanking,settled
TXN_RZP_100262,ORD_INV_200262,UTR_HDFC_800262,1810.78,36.22,6.52,0.0,0.0,0.0,0.0,1768.04,2026-03-09 13:30:00,NetBanking,settled
TXN_RZP_100263,ORD_INV_200263,UTR_HDFC_800263,20205.67,404.11,72.74,0.0,0.0,0.0,0.0,19728.82,2026-03-09 14:15:00,Credit Card,settled
TXN_RZP_100264,ORD_INV_200264,UTR_HDFC_800264,44148.42,882.97,158.93,0.0,0.0,0.0,0.0,43106.52,2026-03-09 15:00:00,Debit Card,settled
TXN_RZP_100265,ORD_INV_200265,UTR_HDFC_800265,3053.56,61.07,10.99,0.0,0.0,0.0,0.0,2981.5,2026-03-09 15:45:00,Wallet,settled
TXN_RZP_100266,ORD_INV_200266,UTR_HDFC_800266,42723.33,854.47,153.8,0.0,0.0,0.0,0.0,41715.06,2026-03-09 16:30:00,Credit Card,settled
TXN_RZP_100267,ORD_INV_200267,UTR_HDFC_800267,29002.1,580.04,104.41,0.0,0.0,0.0,0.0,28317.65,2026-03-09 17:15:00,UPI,settled
TXN_RZP_100268,ORD_INV_200268,UTR_HDFC_800268,35480.38,709.61,127.73,0.0,0.0,0.0,0.0,34643.04,2026-03-09 18:00:00,UPI,settled
TXN_RZP_100269,ORD_INV_200269,UTR_HDFC_800269,3413.44,68.27,12.29,0.0,0.0,0.0,0.0,3332.88,2026-03-09 18:45:00,Credit Card,settled
TXN_RZP_100270,ORD_INV_200270,UTR_HDFC_800270,36652.82,733.06,131.95,0.0,0.0,0.0,0.0,35787.81,2026-03-09 19:30:00,Credit Card,settled
TXN_RZP_100271,ORD_INV_200271,UTR_HDFC_800271,35562.94,711.26,128.03,0.0,0.0,0.0,0.0,34723.65,2026-03-09 20:15:00,Debit Card,settled
TXN_RZP_100272,ORD_INV_200272,UTR_HDFC_800272,38677.83,773.56,139.24,0.0,0.0,0.0,0.0,37765.03,2026-03-09 21:00:00,UPI,settled
TXN_RZP_100273,ORD_INV_200273,UTR_HDFC_800273,36003.64,720.07,129.61,0.0,0.0,0.0,0.0,35153.96,2026-03-09 21:45:00,Credit Card,settled
TXN_RZP_100274,ORD_INV_200274,UNKNOWN,1013.51,20.27,3.65,0.0,0.0,0.0,0.0,989.59,2026-03-09 22:30:00,UPI,pending
TXN_RZP_100275,ORD_INV_200275,UTR_HDFC_800275,1054.63,21.09,3.8,0.0,0.0,0.0,0.0,1029.74,2026-03-09 23:15:00,Wallet,settled
TXN_RZP_100276,ORD_INV_200276,UTR_HDFC_800276,33467.71,669.35,120.48,0.0,0.0,0.0,0.0,32677.88,2026-03-10 00:00:00,UPI,settled
TXN_RZP_100277,ORD_INV_200277,UTR_HDFC_800277,21614.38,432.29,77.81,0.0,0.0,0.0,0.0,21104.28,2026-03-10 00:45:00,UPI,settled
TXN_RZP_100278,ORD_INV_200278,UTR_HDFC_800278,20532.04,410.64,73.92,0.0,0.0,0.0,0.0,20047.48,2026-03-10 01:30:00,Wallet,settled
TXN_RZP_100279,ORD_INV_200279,UTR_HDFC_800279,32821.4,656.43,118.16,0.0,0.0,0.0,0.0,32046.81,2026-03-10 02:15:00,Wallet,settled
TXN_RZP_100280,ORD_INV_200280,UTR_HDFC_800280,29075.16,581.5,104.67,0.0,0.0,0.0,0.0,28388.99,2026-03-10 03:00:00,Debit Card,settled
TXN_RZP_100281,ORD_INV_200281,UTR_HDFC_800281,38181.88,763.64,137.46,0.0,0.0,0.0,0.0,37280.78,2026-03-10 03:45:00,UPI,settled
TXN_RZP_100282,ORD_INV_200282,UTR_HDFC_800282,32158.72,643.17,115.77,0.0,0.0,0.0,0.0,31399.78,2026-03-10 04:30:00,UPI,settled
TXN_RZP_100283,ORD_INV_200283,UTR_HDFC_800283,14732.29,294.65,53.04,0.0,0.0,0.0,0.0,14384.6,2026-03-10 05:15:00,UPI,settled
TXN_RZP_100284,ORD_INV_200284,UTR_HDFC_800284,12629.46,252.59,45.47,0.0,0.0,0.0,0.0,12331.4,2026-03-10 06:00:00,UPI,settled
TXN_RZP_100285,ORD_INV_200285,UTR_HDFC_800285,17357.38,347.15,62.49,0.0,0.0,0.0,0.0,16947.74,2026-03-10 06:45:00,Wallet,settled
TXN_RZP_100286,ORD_INV_200286,UTR_HDFC_800286,20608.39,412.17,74.19,0.0,0.0,0.0,0.0,20122.03,2026-03-10 07:30:00,Wallet,settled
TXN_RZP_100287,ORD_INV_200287,UTR_HDFC_800287,35761.74,715.23,128.74,0.0,0.0,0.0,0.0,34917.77,2026-03-10 08:15:00,NetBanking,settled
TXN_RZP_100288,ORD_INV_200288,UTR_HDFC_800288,19552.62,391.05,70.39,0.0,0.0,0.0,0.0,19091.18,2026-03-10 09:00:00,Wallet,settled
TXN_RZP_100289,ORD_INV_200289,UTR_HDFC_800289,37294.27,745.89,134.26,0.0,0.0,0.0,0.0,36414.12,2026-03-10 09:45:00,NetBanking,settled
TXN_RZP_100290,ORD_INV_200290,UTR_HDFC_800290,14305.28,286.11,51.5,0.0,0.0,0.0,0.0,13967.67,2026-03-10 10:30:00,NetBanking,settled
TXN_RZP_100291,ORD_INV_200291,UTR_HDFC_800291,42927.91,858.56,154.54,0.0,0.0,0.0,0.0,41914.81,2026-03-10 11:15:00,Debit Card,settled
TXN_RZP_100292,ORD_INV_200292,UTR_HDFC_800292,37488.61,749.77,134.96,0.0,0.0,0.0,0.0,36603.88,2026-03-10 12:00:00,UPI,settled
TXN_RZP_100293,ORD_INV_200293,UTR_HDFC_800293,33595.9,671.92,120.95,0.0,0.0,0.0,0.0,32803.03,2026-03-10 12:45:00,NetBanking,settled
TXN_RZP_100294,ORD_INV_200294,UTR_HDFC_800294,26535.67,530.71,95.53,0.0,0.0,0.0,0.0,25909.43,2026-03-10 13:30:00,Credit Card,settled
TXN_RZP_100295,ORD_INV_200295,UTR_HDFC_800295,30266.09,605.32,108.96,0.0,0.0,0.0,0.0,29551.81,2026-03-10 14:15:00,Wallet,settled
TXN_RZP_100296,ORD_INV_200296,UTR_HDFC_800296,39110.31,782.21,140.8,0.0,0.0,0.0,0.0,38187.3,2026-03-10 15:00:00,Debit Card,settled
TXN_RZP_100297,ORD_INV_200297,UTR_HDFC_800297,16051.0,321.02,57.78,0.0,0.0,0.0,0.0,15672.2,2026-03-10 15:45:00,Debit Card,settled
TXN_RZP_100298,ORD_INV_200298,UTR_HDFC_800298,7258.7,145.17,26.13,0.0,0.0,0.0,0.0,7087.4,2026-03-10 16:30:00,Wallet,settled
TXN_RZP_100299,ORD_INV_200299,UTR_HDFC_800299,15982.59,319.65,57.54,0.0,0.0,0.0,0.0,15605.4,2026-03-10 17:15:00,Credit Card,settled
TXN_RZP_100300,ORD_INV_200300,UTR_HDFC_800300,34400.34,688.01,123.84,0.0,0.0,0.0,0.0,33588.49,2026-03-10 18:00:00,Debit Card,settled
TXN_RZP_100301,ORD_INV_200301,UTR_HDFC_800301,38086.18,761.72,137.11,0.0,0.0,0.0,50.0,37187.35,2026-03-10 18:45:00,Credit Card,settled
TXN_RZP_100302,ORD_INV_200302,UTR_HDFC_800302,27541.62,550.83,99.15,0.0,0.0,0.0,0.0,26891.64,2026-03-10 19:30:00,Wallet,settled
TXN_RZP_100303,ORD_INV_200303,UTR_HDFC_800303,12551.52,251.03,45.19,0.0,0.0,0.0,0.0,12255.3,2026-03-10 20:15:00,UPI,settled
TXN_RZP_100304,ORD_INV_200304,UTR_HDFC_800304,622.62,12.45,2.24,0.0,0.0,0.0,0.0,607.93,2026-03-10 21:00:00,Debit Card,settled
TXN_RZP_100305,ORD_INV_200305,UTR_HDFC_800305,3456.99,69.14,12.45,0.0,0.0,0.0,0.0,3375.4,2026-03-10 21:45:00,Wallet,settled
TXN_RZP_100306,ORD_INV_200306,UTR_HDFC_800306,17147.08,342.94,61.73,0.0,0.0,0.0,0.0,16742.41,2026-03-10 22:30:00,UPI,settled
TXN_RZP_100307,ORD_INV_200307,UTR_HDFC_800307,16872.87,337.46,60.74,0.0,0.0,0.0,0.0,16474.67,2026-03-10 23:15:00,Debit Card,settled
TXN_RZP_100308,ORD_INV_200308,UTR_HDFC_800308,39791.23,795.82,143.25,0.0,0.0,0.0,0.0,38852.16,2026-03-11 00:00:00,Wallet,settled
TXN_RZP_100309,ORD_INV_200309,UTR_HDFC_800309,30442.7,608.85,109.59,0.0,0.0,0.0,0.0,29724.26,2026-03-11 00:45:00,Credit Card,settled
TXN_RZP_100310,ORD_INV_200310,UTR_HDFC_800310,22034.8,440.7,79.33,0.0,0.0,0.0,0.0,21514.77,2026-03-11 01:30:00,NetBanking,settled
TXN_RZP_100311,ORD_INV_200311,UTR_HDFC_800311,9975.15,199.5,35.91,0.0,0.0,0.0,0.0,9739.74,2026-03-11 02:15:00,NetBanking,settled
TXN_RZP_100312,ORD_INV_200312,UTR_HDFC_800312,19545.64,390.91,70.36,0.0,0.0,0.0,0.0,19084.37,2026-03-11 03:00:00,UPI,settled
